"Municipal","Fiscal_Year","Residential","Open_Space","Commercial","Industrial","Personal_Property","Total_Levy","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Levy","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Levy_Pct_Change","Total_Levy_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Townsend",2010,12074589,0,559799,290518,294366,13219272,13573225,0,629278,326576,330901,14859981,91.34,0,4.23,2.2,2.23,17.8,14.86,13.57,0,0.63,0.33,0.33
"Townsend",2011,12289766,0,572213,290625,325499,13478103,13392375,0,623551,316699,354702,14687327,91.18,0,4.25,2.16,2.42,16.4,14.69,13.39,0,0.62,0.32,0.35
"Townsend",2012,12491861,0,604065,314462,365869,13776257,13336607,0,644914,335727,390610,14707859,90.68,0,4.38,2.28,2.66,16.6,14.71,13.34,0,0.64,0.34,0.39
"Townsend",2013,12681408,0,640880,334956,403357,14060601,13343521,0,674341,352445,424417,14794724,90.19,0,4.56,2.38,2.87,17.3,14.79,13.34,0,0.67,0.35,0.42
"Townsend",2014,13063615,0,664651,344125,450226,14522617,13526263,0,688190,356312,466171,15036935,89.95,0,4.58,2.37,3.1,19.2,15.04,13.53,0,0.69,0.36,0.47
"Townsend",2015,13550622,0,644140,325434,447200,14967396,14013883,0,666161,336560,462489,15479093,90.53,0,4.3,2.17,2.99,22.7,15.48,14.01,0,0.67,0.34,0.46
"Townsend",2016,14020734,0,659665,356368,459695,15496462,16364989,0,769960,415952,536556,18087458,90.48,0,4.26,2.3,2.97,43.3,18.09,16.36,0,0.77,0.42,0.54
"Townsend",2017,14729808,0,651010,348322,474860,16204000,14729808,0,651010,348322,474860,16204000,90.9,0,4.02,2.15,2.93,28.4,16.2,14.73,0,0.65,0.35,0.47
"Truro",2003,6962800,0,404184,7227,138579,7512790,9275661,0,538443,9628,184611,10008343,92.68,0,5.38,0.1,1.84,0,10.01,9.28,0,0.54,0.01,0.18
"Truro",2004,7314432,0,412091,7582,153251,7887356,9491337,0,534737,9839,198861,10234773,92.74,0,5.22,0.1,1.94,2.3,10.23,9.49,0,0.53,0.01,0.2
"Truro",2005,7732665,0,453532,8119,69981,8264297,9705227,0,569226,10190,87833,10372476,93.57,0,5.49,0.1,0.85,3.6,10.37,9.71,0,0.57,0.01,0.09
"Truro",2006,8563299,0,475007,6316,74928,9119550,10411884,0,577548,7679,91103,11088215,93.9,0,5.21,0.07,0.82,10.8,11.09,10.41,0,0.58,0.01,0.09
"Truro",2007,8743602,0,483896,7500,76474,9311472,10336698,0,572063,8867,90408,11008035,93.9,0,5.2,0.08,0.82,10,11.01,10.34,0,0.57,0.01,0.09
"Truro",2008,9490131,0,511773,8066,94750,10104720,10804405,0,582648,9183,107872,11504108,93.92,0,5.06,0.08,0.94,14.9,11.5,10.8,0,0.58,0.01,0.11
"Truro",2009,9972772,0,523945,8484,110569,10615770,11394426,0,598635,9693,126331,12129085,93.94,0,4.94,0.08,1.04,21.2,12.13,11.39,0,0.6,0.01,0.13
"Truro",2010,10863403,0,559777,9608,127778,11560566,12211713,0,629254,10800,143637,12995405,93.97,0,4.84,0.08,1.11,29.8,13,12.21,0,0.63,0.01,0.14
"Truro",2011,10689780,0,563969,9589,141320,11404658,11648842,0,614567,10449,153999,12427857,93.73,0,4.95,0.08,1.24,24.2,12.43,11.65,0,0.61,0.01,0.15
"Truro",2012,11139924,0,588017,10026,144228,11882195,11893247,0,627781,10704,153981,12685713,93.75,0,4.95,0.08,1.21,26.8,12.69,11.89,0,0.63,0.01,0.15
"Truro",2013,11328054,0,615962,9832,146185,12100033,11919507,0,648122,10345,153818,12731792,93.62,0,5.09,0.08,1.21,27.2,12.73,11.92,0,0.65,0.01,0.15
"Truro",2014,11971653,0,615998,10372,157618,12755641,12395629,0,637814,10739,163200,13207382,93.85,0,4.83,0.08,1.24,32,13.21,12.4,0,0.64,0.01,0.16
"Truro",2015,12667677,0,603440,10737,164568,13446422,13100752,0,624070,11104,170194,13906120,94.21,0,4.49,0.08,1.22,38.9,13.91,13.1,0,0.62,0.01,0.17
"Truro",2016,13300195,0,624946,11091,173805,14110037,15523977,0,729436,12945,202865,16469224,94.26,0,4.43,0.08,1.23,64.6,16.47,15.52,0,0.73,0.01,0.2
"Truro",2017,13962845,0,662511,11717,184009,14821082,13962845,0,662511,11717,184009,14821082,94.21,0,4.47,0.08,1.24,48.1,14.82,13.96,0,0.66,0.01,0.18
"Tyngsborough",2003,12906842,0,1239206,742514,302705,15191267,17194158,0,1650838,989158,403256,20237410,84.96,0,8.16,4.89,1.99,0,20.24,17.19,0,1.65,0.99,0.4
"Tyngsborough",2004,13521847,0,1084144,670660,252045,15528696,17546189,0,1406805,870260,327058,20150312,87.08,0,6.98,4.32,1.62,-0.4,20.15,17.55,0,1.41,0.87,0.33
"Tyngsborough",2005,13979610,0,1027185,623818,240596,15871209,17545735,0,1289214,782951,301971,19919871,88.08,0,6.47,3.93,1.52,-1.6,19.92,17.55,0,1.29,0.78,0.3
"Tyngsborough",2006,14807950,0,1026367,619990,262605,16716912,18004587,0,1247932,753829,319294,20325642,88.58,0,6.14,3.71,1.57,0.4,20.33,18,0,1.25,0.75,0.32
"Tyngsborough",2007,15099744,0,1193108,680464,302065,17275381,17850938,0,1410494,804445,357102,20422979,87.41,0,6.91,3.94,1.75,0.9,20.42,17.85,0,1.41,0.8,0.36
"Tyngsborough",2008,15667148,0,1240957,713229,316913,17938247,17836869,0,1412815,812003,360802,20422489,87.34,0,6.92,3.98,1.77,0.9,20.42,17.84,0,1.41,0.81,0.36
"Tyngsborough",2009,16124057,0,1368940,782422,400515,18675934,18422598,0,1564087,893959,457610,21338254,86.34,0,7.33,4.19,2.14,5.4,21.34,18.42,0,1.56,0.89,0.46
"Tyngsborough",2010,16558973,0,1428195,780758,586030,19353956,18614188,0,1605455,877662,658765,21756070,85.56,0,7.38,4.03,3.03,7.5,21.76,18.61,0,1.61,0.88,0.66
"Tyngsborough",2011,16751132,0,1452998,778953,564518,19547601,18254004,0,1583358,848839,615165,21301366,85.69,0,7.43,3.98,2.89,5.3,21.3,18.25,0,1.58,0.85,0.62
"Tyngsborough",2012,18112453,0,1566576,837404,612126,21128559,19337284,0,1672514,894032,653520,22557351,85.72,0,7.41,3.96,2.9,11.5,22.56,19.34,0,1.67,0.89,0.65
"Tyngsborough",2013,18973096,0,1636028,841250,630434,22080808,19963707,0,1721447,885173,663350,23233677,85.93,0,7.41,3.81,2.86,14.8,23.23,19.96,0,1.72,0.89,0.66
"Tyngsborough",2014,19610820,0,1734555,783775,603760,22732910,20305337,0,1795984,811532,625142,23537995,86.27,0,7.63,3.45,2.66,16.3,23.54,20.31,0,1.8,0.81,0.63
"Tyngsborough",2015,20421667,0,1701216,809555,577990,23510428,21119831,0,1759376,837232,597750,24314189,86.86,0,7.24,3.44,2.46,20.1,24.31,21.12,0,1.76,0.84,0.6
"Tyngsborough",2016,21767564,0,1785217,860349,602895,25016025,25407083,0,2083704,1004199,703699,29198684,87.01,0,7.14,3.44,2.41,44.3,29.2,25.41,0,2.08,1,0.7
"Tyngsborough",2017,22530595,0,1861390,858312,595998,25846295,22530595,0,1861390,858312,595998,25846295,87.17,0,7.2,3.32,2.31,27.7,25.85,22.53,0,1.86,0.86,0.6
"Tyringham",2003,721019,0,10908,0,73775,805702,960523,0,14531,0,98281,1073335,89.49,0,1.35,0,9.16,0,1.07,0.96,0,0.01,0,0.1
"Tyringham",2004,772515,0,11588,0,78213,862316,1002429,0,15037,0,101491,1118957,89.59,0,1.34,0,9.07,4.3,1.12,1,0,0.02,0,0.1
"Tyringham",2005,779772,0,6662,0,46966,833400,978688,0,8361,0,58947,1045996,93.57,0,0.8,0,5.64,-2.5,1.05,0.98,0,0.01,0,0.06
"Tyringham",2006,819743,0,6922,0,46579,873244,996703,0,8416,0,56634,1061754,93.87,0,0.79,0,5.33,-1.1,1.06,1,0,0.01,0,0.06
"Tyringham",2007,892230,0,7537,0,51430,951197,1054796,0,8910,0,60801,1124506,93.8,0,0.79,0,5.41,4.8,1.12,1.05,0,0.01,0,0.06
"Tyringham",2008,959901,0,7769,0,46926,1014596,1092836,0,8845,0,53425,1155106,94.61,0,0.77,0,4.63,7.6,1.16,1.09,0,0.01,0,0.05
"Tyringham",2009,1001949,0,8248,0,48632,1058829,1144780,0,9424,0,55565,1209769,94.63,0,0.78,0,4.59,12.7,1.21,1.14,0,0.01,0,0.06
"Tyringham",2010,1010833,0,8265,0,47795,1066893,1136292,0,9291,0,53727,1199310,94.75,0,0.77,0,4.48,11.7,1.2,1.14,0,0.01,0,0.05
"Tyringham",2011,1048113,0,6923,0,51787,1106823,1142147,0,7544,0,56433,1206125,94.7,0,0.63,0,4.68,12.4,1.21,1.14,0,0.01,0,0.06
"Tyringham",2012,1047427,0,6018,0,52971,1106416,1118258,0,6425,0,56553,1181236,94.67,0,0.54,0,4.79,10.1,1.18,1.12,0,0.01,0,0.06
"Tyringham",2013,1056219,0,3903,0,70871,1130993,1111366,0,4107,0,74571,1190044,93.39,0,0.35,0,6.27,10.9,1.19,1.11,0,0,0,0.07
"Tyringham",2014,1170307,0,4580,97,81535,1256519,1211753,0,4742,100,84423,1301019,93.14,0,0.36,0.01,6.49,21.2,1.3,1.21,0,0,0,0.08
"Tyringham",2015,1169237,0,5125,101,90619,1265082,1209210,0,5300,104,93717,1308332,92.42,0,0.41,0.01,7.16,21.9,1.31,1.21,0,0.01,0,0.09
"Tyringham",2016,1197865,0,8353,104,93383,1299705,1398147,0,9750,121,108997,1517015,92.16,0,0.64,0.01,7.18,41.3,1.52,1.4,0,0.01,0,0.11
"Tyringham",2017,1246183,0,3630,110,98155,1348078,1246183,0,3630,110,98155,1348078,92.44,0,0.27,0.01,7.28,25.6,1.35,1.25,0,0,0,0.1
"Upton",2003,7906058,0,223090,66668,212597,8408413,10532244,0,297195,88813,283216,11201468,94.03,0,2.65,0.79,2.53,0,11.2,10.53,0,0.3,0.09,0.28
"Upton",2004,9243840,0,255887,76630,253257,9829614,11994971,0,332044,99436,328631,12755082,94.04,0,2.6,0.78,2.58,13.9,12.76,11.99,0,0.33,0.1,0.33
"Upton",2005,9831265,0,208964,78645,211073,10329947,12339169,0,262270,98707,264917,12965062,95.17,0,2.02,0.76,2.04,15.7,12.97,12.34,0,0.26,0.1,0.26
"Upton",2006,10564827,0,220934,83010,228632,11097403,12845488,0,268628,100930,277987,13493033,95.2,0,1.99,0.75,2.06,20.5,13.49,12.85,0,0.27,0.1,0.28
"Upton",2007,10962132,0,236389,92415,234608,11525544,12959448,0,279459,109253,277354,13625514,95.11,0,2.05,0.8,2.04,21.6,13.63,12.96,0,0.28,0.11,0.28
"Upton",2008,11839596,0,247786,97233,253079,12437694,13479244,0,282102,110699,288128,14160172,95.19,0,1.99,0.78,2.03,26.4,14.16,13.48,0,0.28,0.11,0.29
"Upton",2009,12243062,0,289439,109932,335877,12978310,13988353,0,330700,125603,383757,14828414,94.33,0,2.23,0.85,2.59,32.4,14.83,13.99,0,0.33,0.13,0.38
"Upton",2010,12694496,0,300351,113536,343004,13451387,14270072,0,337629,127628,385576,15120905,94.37,0,2.23,0.84,2.55,35,15.12,14.27,0,0.34,0.13,0.39
"Upton",2011,13806157,0,358678,117576,366053,14648464,15044813,0,390858,128125,398894,15962690,94.25,0,2.45,0.8,2.5,42.5,15.96,15.04,0,0.39,0.13,0.4
"Upton",2012,14242673,0,376467,123457,380474,15123071,15205816,0,401925,131806,406203,16145749,94.18,0,2.49,0.82,2.52,44.1,16.15,15.21,0,0.4,0.13,0.41
"Upton",2013,14707033,0,392574,123210,468448,15691265,15474907,0,413071,129643,492906,16510527,93.73,0,2.5,0.79,2.99,47.4,16.51,15.47,0,0.41,0.13,0.49
"Upton",2014,15234398,0,365348,174676,454492,16228914,15773924,0,378287,180862,470588,16803661,93.87,0,2.25,1.08,2.8,50,16.8,15.77,0,0.38,0.18,0.47
"Upton",2015,15694807,0,366769,175096,469859,16706531,16231372,0,379308,181082,485922,17277684,93.94,0,2.2,1.05,2.81,54.2,17.28,16.23,0,0.38,0.18,0.49
"Upton",2016,17527594,0,400051,191581,505720,18624946,20458193,0,466939,223613,590276,21739022,94.11,0,2.15,1.03,2.72,94.1,21.74,20.46,0,0.47,0.22,0.59
"Upton",2017,18277508,0,405102,178869,499830,19361309,18277508,0,405102,178869,499830,19361309,94.4,0,2.09,0.92,2.58,72.8,19.36,18.28,0,0.41,0.18,0.5
"Uxbridge",2003,11086293,0,756481,485277,465169,12793220,14768870,0,1007764,646473,619686,17042794,86.66,0,5.91,3.79,3.64,0,17.04,14.77,0,1.01,0.65,0.62
"Uxbridge",2004,12097606,0,682675,460016,426174,13666471,15698069,0,885851,596925,553011,17733856,88.52,0,5,3.37,3.12,4.1,17.73,15.7,0,0.89,0.6,0.55
"Uxbridge",2005,13936599,0,700913,477981,466401,15581894,17491752,0,879712,599911,585377,19556753,89.44,0,4.5,3.07,2.99,14.8,19.56,17.49,0,0.88,0.6,0.59
"Uxbridge",2006,14704020,0,763590,545703,422803,16436116,17878221,0,928428,663506,514075,19984230,89.46,0,4.65,3.32,2.57,17.3,19.98,17.88,0,0.93,0.66,0.51
"Uxbridge",2007,15015542,0,828961,812014,430375,17086892,17751395,0,979999,959964,508790,20200147,87.88,0,4.85,4.75,2.52,18.5,20.2,17.75,0,0.98,0.96,0.51
"Uxbridge",2008,15780041,0,894546,816985,453779,17945351,17965396,0,1018430,930128,516622,20430577,87.93,0,4.98,4.55,2.53,19.9,20.43,17.97,0,1.02,0.93,0.52
"Uxbridge",2009,16721053,0,947116,919056,611885,19199110,19104698,0,1082131,1050071,699111,21936010,87.09,0,4.93,4.79,3.19,28.7,21.94,19.1,0,1.08,1.05,0.7
"Uxbridge",2010,17318417,0,996105,963816,664315,19942653,19467891,0,1119736,1083440,746766,22417834,86.84,0,4.99,4.83,3.33,31.5,22.42,19.47,0,1.12,1.08,0.75
"Uxbridge",2011,17782357,0,1069559,1050442,765222,20667580,19377748,0,1165517,1144685,833876,22521827,86.04,0,5.18,5.08,3.7,32.1,22.52,19.38,0,1.17,1.14,0.83
"Uxbridge",2012,19570505,0,1188233,1186987,842116,22787841,20893935,0,1268586,1267255,899063,24328840,85.88,0,5.21,5.21,3.7,42.8,24.33,20.89,0,1.27,1.27,0.9
"Uxbridge",2013,20076593,0,1291925,1230350,925919,23524787,21124819,0,1359378,1294588,974262,24753048,85.34,0,5.49,5.23,3.94,45.2,24.75,21.12,0,1.36,1.29,0.97
"Uxbridge",2014,20639519,0,1427210,1330056,891443,24288228,21370467,0,1477755,1377160,923013,25148395,84.98,0,5.88,5.48,3.67,47.6,25.15,21.37,0,1.48,1.38,0.92
"Uxbridge",2015,21325075,0,1399545,1385924,1011759,25122303,22054124,0,1447392,1433305,1046348,25981170,84.89,0,5.57,5.52,4.03,52.4,25.98,22.05,0,1.45,1.43,1.05
"Uxbridge",2016,22116447,0,1433942,1585918,1103939,26240246,25814299,0,1673696,1851082,1288517,30627594,84.28,0,5.46,6.04,4.21,79.7,30.63,25.81,0,1.67,1.85,1.29
"Uxbridge",2017,22404928,0,1450197,1605159,1719706,27179990,22404928,0,1450197,1605159,1719706,27179990,82.43,0,5.34,5.91,6.33,59.5,27.18,22.4,0,1.45,1.61,1.72
"Wakefield",2003,24284001,0,9065459,1951425,521745,35822630,32350513,0,12076768,2599637,695055,47721973,67.79,0,25.31,5.45,1.46,0,47.72,32.35,0,12.08,2.6,0.7
"Wakefield",2004,25006718,0,10008286,2018354,800534,37833892,32449162,0,12986930,2619052,1038787,49093931,66.1,0,26.45,5.33,2.12,2.9,49.09,32.45,0,12.99,2.62,1.04
"Wakefield",2005,27830323,0,8900913,1877438,683579,39292253,34929692,0,11171489,2356363,857956,49315500,70.83,0,22.65,4.78,1.74,3.3,49.32,34.93,0,11.17,2.36,0.86
"Wakefield",2006,30254930,0,8196549,1726572,566051,40744102,36786153,0,9965963,2099292,688246,49539654,74.26,0,20.12,4.24,1.39,3.8,49.54,36.79,0,9.97,2.1,0.69
"Wakefield",2007,31882419,0,8420122,1650264,495547,42448352,37691440,0,9954280,1950944,585836,50182501,75.11,0,19.84,3.89,1.17,5.2,50.18,37.69,0,9.95,1.95,0.59
"Wakefield",2008,32987285,0,8606313,1774126,527522,43895246,37555646,0,9798189,2019822,600578,49974235,75.15,0,19.61,4.04,1.2,4.7,49.97,37.56,0,9.8,2.02,0.6
"Wakefield",2009,33672292,0,9240578,1942518,873571,45728959,38472395,0,10557855,2219431,998102,52247782,73.63,0,20.21,4.25,1.91,9.5,52.25,38.47,0,10.56,2.22,1
"Wakefield",2010,34962375,0,9555398,2020062,983219,47521054,39301727,0,10741365,2270782,1105251,53419125,73.57,0,20.11,4.25,2.07,11.9,53.42,39.3,0,10.74,2.27,1.11
"Wakefield",2011,36943172,0,9074590,1920519,3078205,51016486,40257627,0,9888741,2092823,3354374,55593566,72.41,0,17.79,3.76,6.03,16.5,55.59,40.26,0,9.89,2.09,3.35
"Wakefield",2012,38540054,0,9437799,1979106,3072251,53029210,41146276,0,10076018,2112941,3280008,56615242,72.68,0,17.8,3.73,5.79,18.6,56.62,41.15,0,10.08,2.11,3.28
"Wakefield",2013,39763808,0,9582958,1958829,3397808,54703403,41839930,0,10083297,2061102,3575212,57559542,72.69,0,17.52,3.58,6.21,20.6,57.56,41.84,0,10.08,2.06,3.58
"Wakefield",2014,41890872,0,10454199,2017900,3719452,58082423,43374436,0,10824434,2089364,3851176,60139411,72.12,0,18,3.47,6.4,26,60.14,43.37,0,10.82,2.09,3.85
"Wakefield",2015,45916151,0,10421756,2140695,3921718,62400320,47485906,0,10778049,2213880,4055791,64533626,73.58,0,16.7,3.43,6.28,35.2,64.53,47.49,0,10.78,2.21,4.06
"Wakefield",2016,48555188,0,10600495,2169662,3639720,64965065,56673576,0,12372889,2532428,4248278,75827171,74.74,0,16.32,3.34,5.6,58.9,75.83,56.67,0,12.37,2.53,4.25
"Wakefield",2017,50694384,0,10687003,2174570,3467015,67022972,50694384,0,10687003,2174570,3467015,67022972,75.64,0,15.95,3.24,5.17,40.4,67.02,50.69,0,10.69,2.17,3.47
"Wales",2003,1590933,0,34784,10899,110037,1746653,2119399,0,46338,14519,146588,2326846,91.08,0,1.99,0.62,6.3,0,2.33,2.12,0,0.05,0.01,0.15
"Wales",2004,1675917,0,33478,11234,112062,1832691,2174700,0,43442,14577,145414,2378132,91.45,0,1.83,0.61,6.11,2.2,2.38,2.17,0,0.04,0.01,0.15
"Wales",2005,1767237,0,36312,12960,90843,1907352,2218050,0,45575,16266,114017,2393907,92.65,0,1.9,0.68,4.76,2.9,2.39,2.22,0,0.05,0.02,0.11
"Wales",2006,1860443,0,38074,13477,88783,2000777,2262062,0,46293,16386,107949,2432691,92.99,0,1.9,0.67,4.44,4.5,2.43,2.26,0,0.05,0.02,0.11
"Wales",2007,2010143,0,35788,13994,87611,2147536,2376394,0,42309,16544,103574,2538820,93.6,0,1.67,0.65,4.08,9.1,2.54,2.38,0,0.04,0.02,0.1
"Wales",2008,2119855,0,38034,12026,87196,2257111,2413431,0,43301,13691,99272,2569695,93.92,0,1.69,0.53,3.86,10.4,2.57,2.41,0,0.04,0.01,0.1
"Wales",2009,2209109,0,39584,12383,101721,2362797,2524025,0,45227,14148,116222,2699622,93.5,0,1.68,0.52,4.31,16,2.7,2.52,0,0.05,0.01,0.12
"Wales",2010,2289499,0,41181,12918,112132,2455730,2573660,0,46292,14521,126049,2760523,93.23,0,1.68,0.53,4.57,18.6,2.76,2.57,0,0.05,0.01,0.13
"Wales",2011,2337356,0,45821,13206,115814,2512197,2547058,0,49932,14391,126205,2737585,93.04,0,1.82,0.53,4.61,17.7,2.74,2.55,0,0.05,0.01,0.13
"Wales",2012,2442105,0,48125,14007,121353,2625590,2607249,0,51379,14954,129559,2803142,93.01,0,1.83,0.53,4.62,20.5,2.8,2.61,0,0.05,0.01,0.13
"Wales",2013,2501408,0,50295,15034,156037,2722774,2632010,0,52921,15819,164184,2864934,91.87,0,1.85,0.55,5.73,23.1,2.86,2.63,0,0.05,0.02,0.16
"Wales",2014,2507860,0,52053,15273,159302,2734488,2596676,0,53896,15814,164944,2831330,91.71,0,1.9,0.56,5.83,21.7,2.83,2.6,0,0.05,0.02,0.16
"Wales",2015,2539091,0,52076,15448,171555,2778170,2625896,0,53856,15976,177420,2873148,91.39,0,1.87,0.56,6.18,23.5,2.87,2.63,0,0.05,0.02,0.18
"Wales",2016,2660453,0,54801,13410,178129,2906793,3105279,0,63964,15652,207912,3392806,91.53,0,1.89,0.46,6.13,45.8,3.39,3.11,0,0.06,0.02,0.21
"Wales",2017,2548759,0,51115,12936,168121,2780931,2548759,0,51115,12936,168121,2780931,91.65,0,1.84,0.47,6.05,19.5,2.78,2.55,0,0.05,0.01,0.17
"Walpole",2003,29440043,0,2624307,1756172,856175,34676697,39219257,0,3496033,2339527,1140574,46195391,84.9,0,7.57,5.06,2.47,0,46.2,39.22,0,3.5,2.34,1.14
"Walpole",2004,31084081,0,2848984,1847759,1718790,37499614,40335256,0,3696892,2397685,2230332,48660166,82.89,0,7.6,4.93,4.58,5.3,48.66,40.34,0,3.7,2.4,2.23
"Walpole",2005,33095121,0,2830225,1943267,1031789,38900402,41537512,0,3552200,2438984,1294993,48823689,85.08,0,7.28,5,2.65,5.7,48.82,41.54,0,3.55,2.44,1.29
"Walpole",2006,35292229,0,2986166,2080035,1082364,41440794,42910869,0,3630799,2529058,1316017,50386743,85.16,0,7.21,5.02,2.61,9.1,50.39,42.91,0,3.63,2.53,1.32
"Walpole",2007,36876026,0,3193913,2190727,1314890,43575556,43594889,0,3775848,2589880,1554465,51515083,84.63,0,7.33,5.03,3.02,11.5,51.52,43.59,0,3.78,2.59,1.55
"Walpole",2008,37413988,0,3525701,2522801,1375421,44837911,42595397,0,4013970,2872180,1565901,51047448,83.44,0,7.86,5.63,3.07,10.5,51.05,42.6,0,4.01,2.87,1.57
"Walpole",2009,38963344,0,3593716,2756820,1257156,46571036,44517705,0,4106013,3149814,1436368,53209900,83.66,0,7.72,5.92,2.7,15.2,53.21,44.52,0,4.11,3.15,1.44
"Walpole",2010,40005057,0,3881420,2849608,1738534,48474619,44970281,0,4363162,3203287,1954312,54491042,82.53,0,8.01,5.88,3.59,18,54.49,44.97,0,4.36,3.2,1.95
"Walpole",2011,42042359,0,3998276,2916439,1901424,50858498,45814301,0,4356992,3178095,2072015,55421403,82.67,0,7.86,5.73,3.74,20,55.42,45.81,0,4.36,3.18,2.07
"Walpole",2012,43626817,0,4076866,2976045,1922651,52602379,46577025,0,4352559,3177296,2052668,56159547,82.94,0,7.75,5.66,3.66,21.6,56.16,46.58,0,4.35,3.18,2.05
"Walpole",2013,47464369,0,4522416,3300095,2359702,57646582,49942548,0,4758537,3472397,2482905,60656388,82.34,0,7.85,5.72,4.09,31.3,60.66,49.94,0,4.76,3.47,2.48
"Walpole",2014,48963454,0,4676565,3421613,2535422,59597054,50697494,0,4842185,3542789,2625214,61707682,82.16,0,7.85,5.74,4.25,33.6,61.71,50.7,0,4.84,3.54,2.63
"Walpole",2015,51377287,0,4857892,3422245,2513811,62171235,53133744,0,5023971,3539243,2599752,64296709,82.64,0,7.81,5.5,4.04,39.2,64.3,53.13,0,5.02,3.54,2.6
"Walpole",2016,53628094,0,5021699,3476582,2652902,64779277,62594668,0,5861323,4057864,3096465,75610320,82.79,0,7.75,5.37,4.1,63.7,75.61,62.59,0,5.86,4.06,3.1
"Walpole",2017,55460378,0,5232414,3517453,2660715,66870960,55460378,0,5232414,3517453,2660715,66870960,82.94,0,7.82,5.26,3.98,44.8,66.87,55.46,0,5.23,3.52,2.66
"Waltham",2003,40290564,0,44827702,11042486,5519352,101680104,53674038,0,59718295,14710512,7352737,135455582,39.62,0,44.09,10.86,5.43,0,135.46,53.67,0,59.72,14.71,7.35
"Waltham",2004,42245288,0,43847100,13257799,7247555,106597742,54818237,0,56896777,17203556,9404556,138323126,39.63,0,41.13,12.44,6.8,2.1,138.32,54.82,0,56.9,17.2,9.4
"Waltham",2005,45775180,0,43206140,13598061,7943340,110522721,57452187,0,54227798,17066855,9969644,138716484,41.42,0,39.09,12.3,7.19,2.4,138.72,57.45,0,54.23,17.07,9.97
"Waltham",2006,51681399,0,41035118,12896078,7219017,112831612,62838018,0,49893493,15679993,8777408,137188912,45.8,0,36.37,11.43,6.4,1.3,137.19,62.84,0,49.89,15.68,8.78
"Waltham",2007,53055675,0,43750799,12779377,6174199,115760050,62722493,0,51722255,15107797,7299147,136851692,45.83,0,37.79,11.04,5.33,1,136.85,62.72,0,51.72,15.11,7.3
"Waltham",2008,55554304,0,45884743,12137987,5961270,119538304,63247939,0,52239254,13818959,6786838,136092990,46.47,0,38.38,10.15,4.99,0.5,136.09,63.25,0,52.24,13.82,6.79
"Waltham",2009,58242655,0,50846623,13314110,6662379,129065767,66545349,0,58094987,15212083,7612124,147464544,45.13,0,39.4,10.32,5.16,8.9,147.46,66.55,0,58.09,15.21,7.61
"Waltham",2010,61192348,0,58095993,13323731,7352816,139964888,68787231,0,65306572,14977405,8265410,157336617,43.72,0,41.51,9.52,5.25,16.2,157.34,68.79,0,65.31,14.98,8.27
"Waltham",2011,62062192,0,62230796,13412801,8270352,145976141,67630266,0,67813997,14616166,9012349,159072778,42.52,0,42.63,9.19,5.67,17.4,159.07,67.63,0,67.81,14.62,9.01
"Waltham",2012,63569895,0,63306765,14692083,9302250,150870993,67868728,0,67587804,15685616,9931303,161073451,42.14,0,41.96,9.74,6.17,18.9,161.07,67.87,0,67.59,15.69,9.93
"Waltham",2013,64838451,0,65262945,14691695,10094747,154887838,68223754,0,68670412,15458768,10621807,162974741,41.86,0,42.14,9.49,6.52,20.3,162.97,68.22,0,68.67,15.46,10.62
"Waltham",2014,65382418,0,68025005,14741759,10773163,158922345,67697935,0,70434109,15263838,11154694,164550576,41.14,0,42.8,9.28,6.78,21.5,164.55,67.7,0,70.43,15.26,11.15
"Waltham",2015,65333963,0,70595952,14975323,12095459,163000697,67567563,0,73009446,15487291,12508972,168573270,40.08,0,43.31,9.19,7.42,24.4,168.57,67.57,0,73.01,15.49,12.51
"Waltham",2016,67513539,0,71736112,15199928,13452152,167901731,78801748,0,83730332,17741344,15701341,195974764,40.21,0,42.73,9.05,8.01,44.7,195.97,78.8,0,83.73,17.74,15.7
"Waltham",2017,69531592,0,74879808,15350838,14374762,174137000,69531592,0,74879808,15350838,14374762,174137000,39.93,0,43,8.82,8.25,28.6,174.14,69.53,0,74.88,15.35,14.37
"Ware",2003,6807209,0,805980,315800,228808,8157797,9068386,0,1073706,420701,304812,10867604,83.44,0,9.88,3.87,2.8,0,10.87,9.07,0,1.07,0.42,0.3
"Ware",2004,7136414,0,826266,324404,349603,8636687,9260338,0,1072177,420952,453651,11207119,82.63,0,9.57,3.76,4.05,3.1,11.21,9.26,0,1.07,0.42,0.45
"Ware",2005,7803778,0,735942,293078,211791,9044589,9794481,0,923677,367841,265818,11351816,86.28,0,8.14,3.24,2.34,4.5,11.35,9.79,0,0.92,0.37,0.27
