"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Spencer","Worcester","MA",2005,814144851,0,61234863,27970000,19448161,922797875,88.23,11.77,1000514405,0,75252410,34372738,23900127,1134039680,88.23,0,6.64,3.03,2.11,47.9,1134.04,1000.51,0,75.25,34.37,23.9
"Spencer","Worcester","MA",2006,935585947,0,67787207,30126400,17733345,1051232899,89,11,1113825280,0,80701410,35865808,21111741,1251504238,89,0,6.45,2.87,1.69,63.2,1251.5,1113.83,0,80.7,35.87,21.11
"Spencer","Worcester","MA",2007,1021680175,0,70315446,35465400,17304075,1144765096,89.25,10.75,1182637352,0,81393057,41052677,20030187,1325113274,89.25,0,6.14,3.1,1.51,72.8,1325.11,1182.64,0,81.39,41.05,20.03
"Spencer","Worcester","MA",2008,1034836675,0,70861373,35457000,20134601,1161289649,89.11,10.89,1153574478,0,78992051,39525358,22444858,1294536745,89.11,0,6.1,3.05,1.73,68.9,1294.54,1153.57,0,78.99,39.53,22.44
"Spencer","Worcester","MA",2009,1026729283,0,71678615,35332900,20533477,1154274275,88.95,11.05,1148623384,0,80188356,39527649,22971227,1291310617,88.95,0,6.21,3.06,1.78,68.4,1291.31,1148.62,0,80.19,39.53,22.97
"Spencer","Worcester","MA",2010,932824436,0,63983838,32903540,21691269,1051403083,88.72,11.28,1026728888,0,70424886,36215834,23874860,1157244468,88.72,0,6.09,3.13,2.06,50.9,1157.24,1026.73,0,70.42,36.22,23.87
"Spencer","Worcester","MA",2011,861060181,0,65126719,32664723,22942034,981793657,87.7,12.3,918740062,0,69489366,34852836,24478853,1047561118,87.7,0,6.63,3.33,2.34,36.6,1047.56,918.74,0,69.49,34.85,24.48
"Spencer","Worcester","MA",2012,803837977,0,62538168,31956774,23682176,922015095,87.18,12.82,840295223,0,65374522,33406141,24756257,963832142,87.18,0,6.78,3.47,2.57,25.7,963.83,840.3,0,65.37,33.41,24.76
"Spencer","Worcester","MA",2013,803741903,0,61630104,33429436,24059668,922861111,87.09,12.91,828065621,0,63495222,34441114,24787788,950789745,87.09,0,6.68,3.62,2.61,24,950.79,828.07,0,63.5,34.44,24.79
"Spencer","Worcester","MA",2014,806578688,0,61086247,41286809,25174718,934126462,86.35,13.65,817723249,0,61930280,41857272,25522559,947033361,86.35,0,6.54,4.42,2.7,23.5,947.03,817.72,0,61.93,41.86,25.52
"Spencer","Worcester","MA",2015,800349773,0,61017027,36146509,24955663,922468972,86.76,13.24,810446289,0,61786765,36602502,25270482,934106037,86.76,0,6.61,3.92,2.71,21.8,934.11,810.45,0,61.79,36.6,25.27
"Spencer","Worcester","MA",2016,789670890,0,61084848,36706809,25248654,912711201,86.52,13.48,789670890,0,61084848,36706809,25248654,912711201,86.52,0,6.69,4.02,2.77,19.1,912.71,789.67,0,61.08,36.71,25.25
"Spencer","Worcester","MA",2017,841026530,0,64831298,37001338,28444662,971303828,86.59,13.41,841026530,0,64831298,37001338,28444662,971303828,86.59,0,6.67,3.81,2.93,26.7,971.3,841.03,0,64.83,37,28.44
"Sterling","Worcester","MA",2003,695372905,0,40674395,38622800,27215952,801886052,86.72,13.28,907034591,0,53055106,50379035,35500103,1045968835,86.72,0,5.07,4.82,3.39,0,1045.97,907.03,0,53.06,50.38,35.5
"Sterling","Worcester","MA",2004,742375560,0,47769140,40229100,30304732,860678532,86.25,13.75,943225680,0,60693107,51113105,38503694,1093535587,86.25,0,5.55,4.67,3.52,4.5,1093.54,943.23,0,60.69,51.11,38.5
"Sterling","Worcester","MA",2005,786656960,0,48813640,40717100,27089197,903276897,87.09,12.91,966734137,0,59987790,50037834,33290307,1110050068,87.09,0,5.4,4.51,3,6.1,1110.05,966.73,0,59.99,50.04,33.29
"Sterling","Worcester","MA",2006,985746665,0,51527635,45560400,26037777,1108872477,88.9,11.1,1173542162,0,61344212,54240153,30998258,1320124785,88.9,0,4.65,4.11,2.35,26.2,1320.12,1173.54,0,61.34,54.24,31
"Sterling","Worcester","MA",2007,999411315,0,45726185,57525000,26737346,1129399846,88.49,11.51,1156860219,0,52929963,66587583,30949592,1307327357,88.49,0,4.05,5.09,2.37,25,1307.33,1156.86,0,52.93,66.59,30.95
"Sterling","Worcester","MA",2008,959123705,0,46689195,59975400,29466323,1095254623,87.57,12.43,1069174155,0,52046342,66857015,32847307,1220924819,87.57,0,4.26,5.48,2.69,16.7,1220.92,1069.17,0,52.05,66.86,32.85
"Sterling","Worcester","MA",2009,957781435,0,47410565,60217100,31878355,1097287455,87.29,12.71,1071489994,0,53039184,67366121,35662978,1227558278,87.29,0,4.32,5.49,2.91,17.4,1227.56,1071.49,0,53.04,67.37,35.66
"Sterling","Worcester","MA",2010,880724285,0,44790115,59833000,31888701,1017236101,86.58,13.42,969383982,0,49298993,65856197,35098835,1119638005,86.58,0,4.4,5.88,3.13,7,1119.64,969.38,0,49.3,65.86,35.1
"Sterling","Worcester","MA",2011,840864470,0,45511230,58406900,36167338,980949938,85.72,14.28,897191500,0,48559893,62319406,38590081,1046660880,85.72,0,4.64,5.95,3.69,0.1,1046.66,897.19,0,48.56,62.32,38.59
"Sterling","Worcester","MA",2012,822114165,0,39731635,54140500,37876440,953862740,86.19,13.81,859400308,0,41533622,56595987,39594287,997124205,86.19,0,4.17,5.68,3.97,-4.7,997.12,859.4,0,41.53,56.6,39.59
"Sterling","Worcester","MA",2013,800512730,0,39819970,51795200,36993178,929121078,86.16,13.84,824738723,0,41025046,53362683,38112706,957239158,86.16,0,4.29,5.57,3.98,-8.5,957.24,824.74,0,41.03,53.36,38.11
"Sterling","Worcester","MA",2014,797058365,0,38515235,50736000,41606788,927916388,85.9,14.1,808071383,0,39047403,51437023,42181672,940737482,85.9,0,4.15,5.47,4.48,-10.1,940.74,808.07,0,39.05,51.44,42.18
"Sterling","Worcester","MA",2015,811538775,0,38547125,50737700,41726534,942550134,86.1,13.9,821776441,0,39033402,51377763,42252920,954440525,86.1,0,4.09,5.38,4.43,-8.8,954.44,821.78,0,39.03,51.38,42.25
"Sterling","Worcester","MA",2016,816488775,0,41213725,53865600,43641093,955209193,85.48,14.52,816488775,0,41213725,53865600,43641093,955209193,85.48,0,4.31,5.64,4.57,-8.7,955.21,816.49,0,41.21,53.87,43.64
"Sterling","Worcester","MA",2017,849217529,0,40842571,53121700,42603592,985785392,86.15,13.85,849217529,0,40842571,53121700,42603592,985785392,86.15,0,4.14,5.39,4.32,-5.8,985.79,849.22,0,40.84,53.12,42.6
"Sturbridge","Worcester","MA",2003,520218887,0,122935313,26285900,24483800,693923900,74.97,25.03,678566165,0,160355085,34286957,31936323,905144530,74.97,0,17.72,3.79,3.53,0,905.14,678.57,0,160.36,34.29,31.94
"Sturbridge","Worcester","MA",2004,552363787,0,123742613,27336500,27651600,731094500,75.55,24.45,701806117,0,157221246,34732405,35132756,928892523,75.55,0,16.93,3.74,3.78,2.6,928.89,701.81,0,157.22,34.73,35.13
"Sturbridge","Worcester","MA",2005,862458624,0,141153676,32514500,26632900,1062759700,81.15,18.85,1059887901,0,173465798,39957540,32729557,1306040795,81.15,0,13.28,3.06,2.51,44.3,1306.04,1059.89,0,173.47,39.96,32.73
"Sturbridge","Worcester","MA",2006,961403644,0,157048556,33614200,31499149,1183565549,81.23,18.77,1144561530,0,186968020,40018072,37500081,1409047702,81.23,0,13.27,2.84,2.66,55.7,1409.05,1144.56,0,186.97,40.02,37.5
"Sturbridge","Worcester","MA",2007,1066412392,0,158764508,32783600,30912841,1288873341,82.74,17.26,1234416756,0,183776530,37948382,35782901,1491924569,82.74,0,12.32,2.54,2.4,64.8,1491.92,1234.42,0,183.78,37.95,35.78
"Sturbridge","Worcester","MA",2008,1109173767,0,171575845,33539088,38762800,1353051500,81.98,18.02,1236441054,0,191262564,37387384,43210468,1508301470,81.98,0,12.68,2.48,2.86,66.6,1508.3,1236.44,0,191.26,37.39,43.21
"Sturbridge","Worcester","MA",2009,1069381181,0,166193431,30786588,47676400,1314037600,81.38,18.62,1196338949,0,185924045,34441596,53336579,1470041169,81.38,0,12.65,2.34,3.63,62.4,1470.04,1196.34,0,185.92,34.44,53.34
"Sturbridge","Worcester","MA",2010,979346271,642700,148557249,29011799,48020600,1205578619,81.29,18.71,1077933927,707399,163512032,31932324,52854680,1326940362,81.23,0.05,12.32,2.41,3.98,46.6,1326.94,1077.93,0.71,163.51,31.93,52.85
"Sturbridge","Worcester","MA",2011,949273439,555800,139479669,28745992,43753600,1161808500,81.75,18.25,1012862466,593031,148823001,30671601,46684525,1239634624,81.71,0.05,12.01,2.47,3.77,37,1239.63,1012.86,0.59,148.82,30.67,46.68
"Sturbridge","Worcester","MA",2012,915496376,590600,140784724,28360541,39647000,1124879241,81.44,18.56,957017774,617386,147169871,29646804,41445149,1175896983,81.39,0.05,12.52,2.52,3.52,29.9,1175.9,957.02,0.62,147.17,29.65,41.45
"Sturbridge","Worcester","MA",2013,899725159,670000,138700741,28376745,40488600,1107961245,81.27,18.73,926953628,690276,142898255,29235513,41713910,1141491582,81.21,0.06,12.52,2.56,3.65,26.1,1141.49,926.95,0.69,142.9,29.24,41.71
"Sturbridge","Worcester","MA",2014,852616171,803200,137251779,28105951,44203300,1062980401,80.29,19.71,864396836,814298,139148198,28494293,44814060,1077667685,80.21,0.08,12.91,2.64,4.16,19.1,1077.67,864.4,0.81,139.15,28.49,44.81
"Sturbridge","Worcester","MA",2015,901376299,902426,136634759,27772814,45689500,1112375798,81.11,18.89,912747277,913810,138358424,28123172,46265879,1126408562,81.03,0.08,12.28,2.5,4.11,24.4,1126.41,912.75,0.91,138.36,28.12,46.27
"Sturbridge","Worcester","MA",2016,920569610,1047473,141013194,28984052,44188800,1135803129,81.14,18.86,920569610,1047473,141013194,28984052,44188800,1135803129,81.05,0.09,12.42,2.55,3.89,25.5,1135.8,920.57,1.05,141.01,28.98,44.19
"Sturbridge","Worcester","MA",2017,944220698,1075238,142343824,29841200,45669700,1163150660,81.27,18.73,944220698,1075238,142343824,29841200,45669700,1163150660,81.18,0.09,12.24,2.57,3.93,28.5,1163.15,944.22,1.08,142.34,29.84,45.67
"Sutton","Worcester","MA",2003,757056159,0,36904141,20223600,19806806,833990706,90.78,9.22,987493356,0,48137240,26379378,25835718,1087845692,90.78,0,4.43,2.42,2.37,0,1087.85,987.49,0,48.14,26.38,25.84
"Sutton","Worcester","MA",2004,782646359,0,36237441,21930200,22264978,863078978,90.68,9.32,994391766,0,46041501,27863428,28288780,1096585475,90.68,0,4.2,2.54,2.58,0.8,1096.59,994.39,0,46.04,27.86,28.29
"Sutton","Worcester","MA",2005,996410138,0,39745562,22421500,22462196,1081039396,92.17,7.83,1224502857,0,48843897,27554106,27604118,1328504979,92.17,0,3.68,2.07,2.08,22.1,1328.5,1224.5,0,48.84,27.55,27.6
"Sutton","Worcester","MA",2006,1123480823,0,48976597,28643900,27187102,1228288422,91.47,8.53,1337516180,0,58307173,34100876,32366542,1462290770,91.47,0,3.99,2.33,2.21,34.4,1462.29,1337.52,0,58.31,34.1,32.37
"Sutton","Worcester","MA",2007,1199934298,0,52306222,31856000,27648733,1311745253,91.48,8.52,1388973923,0,60546630,36874647,32004560,1518399760,91.48,0,3.99,2.43,2.11,39.6,1518.4,1388.97,0,60.55,36.87,32
"Sutton","Worcester","MA",2008,1150916648,0,52705502,35345200,30844157,1269811507,90.64,9.36,1282973539,0,58752964,39400730,34383235,1415510468,90.64,0,4.15,2.78,2.43,30.1,1415.51,1282.97,0,58.75,39.4,34.38
"Sutton","Worcester","MA",2009,1173154091,0,56458019,35776850,33639306,1299028266,90.31,9.69,1312431860,0,63160759,40024306,37632991,1453249915,90.31,0,4.35,2.75,2.59,33.6,1453.25,1312.43,0,63.16,40.02,37.63
"Sutton","Worcester","MA",2010,1138367051,0,60269239,36163200,33938296,1268737786,89.72,10.28,1252962821,0,66336351,39803634,37354756,1396457560,89.72,0,4.75,2.85,2.67,28.4,1396.46,1252.96,0,66.34,39.8,37.35
"Sutton","Worcester","MA",2011,1085934695,0,57612765,40883900,35483418,1219914778,89.02,10.98,1158678257,0,61472074,43622592,37860347,1301633270,89.02,0,4.72,3.35,2.91,19.7,1301.63,1158.68,0,61.47,43.62,37.86
"Sutton","Worcester","MA",2012,1054704593,0,55429857,40021300,37702014,1187857764,88.79,11.21,1102539636,0,57943821,41836425,39411950,1241731833,88.79,0,4.67,3.37,3.17,14.1,1241.73,1102.54,0,57.94,41.84,39.41
"Sutton","Worcester","MA",2013,1043142929,0,55652841,40820400,41426698,1181042868,88.32,11.68,1074711663,0,57337068,42055752,42680398,1216784881,88.32,0,4.71,3.46,3.51,11.9,1216.78,1074.71,0,57.34,42.06,42.68
"Sutton","Worcester","MA",2014,1021168014,0,56036236,41114800,42099548,1160418598,88,12,1035277573,0,56810493,41682886,42681241,1176452193,88,0,4.83,3.54,3.63,8.1,1176.45,1035.28,0,56.81,41.68,42.68
"Sutton","Worcester","MA",2015,1062914259,0,57680531,42116200,44247220,1206958210,88.07,11.93,1076323059,0,58408178,42647501,44805404,1222184143,88.07,0,4.78,3.49,3.67,12.3,1222.18,1076.32,0,58.41,42.65,44.81
"Sutton","Worcester","MA",2016,1107051302,0,57842731,42905500,43530419,1251329952,88.47,11.53,1107051302,0,57842731,42905500,43530419,1251329952,88.47,0,4.62,3.43,3.48,15,1251.33,1107.05,0,57.84,42.91,43.53
"Sutton","Worcester","MA",2017,1144995105,0,65381708,50508100,74580586,1335465499,85.74,14.26,1144995105,0,65381708,50508100,74580586,1335465499,85.74,0,4.9,3.78,5.58,22.8,1335.47,1145,0,65.38,50.51,74.58
"Templeton","Worcester","MA",2003,299660590,0,16593110,12046500,4593073,332893273,90.02,9.98,390873039,0,21643818,15713284,5991140,434221281,90.02,0,4.98,3.62,1.38,0,434.22,390.87,0,21.64,15.71,5.99
"Templeton","Worcester","MA",2004,403379346,0,22051060,14763900,5835032,446029338,90.44,9.56,512513852,0,28016987,18758281,7413703,566702823,90.44,0,4.94,3.31,1.31,30.5,566.7,512.51,0,28.02,18.76,7.41
"Templeton","Worcester","MA",2005,473858309,0,22374945,15693100,4210748,516137102,91.81,8.19,582331342,0,27496894,19285478,5174649,634288364,91.81,0,4.34,3.04,0.82,46.1,634.29,582.33,0,27.5,19.29,5.17
"Templeton","Worcester","MA",2006,549882849,0,27276400,16160500,4263924,597583673,92.02,7.98,654641532,0,32472852,19239252,5076248,711429884,92.02,0,4.56,2.7,0.71,63.8,711.43,654.64,0,32.47,19.24,5.08
"Templeton","Worcester","MA",2007,654883180,0,37566470,22154000,5004862,719608512,91.01,8.99,758054554,0,43484754,25644178,5793336,832976822,91.01,0,5.22,3.08,0.7,91.8,832.98,758.05,0,43.48,25.64,5.79
"Templeton","Worcester","MA",2008,680058249,0,38138989,21642000,6284954,746124192,91.15,8.85,758088555,0,42515080,24125217,7006094,831734945,91.15,0,5.11,2.9,0.84,91.5,831.73,758.09,0,42.52,24.13,7.01
"Templeton","Worcester","MA",2009,620756241,0,42255173,22587800,10055256,695654470,89.23,10.77,694452906,0,47271740,25269441,11249024,778243111,89.23,0,6.07,3.25,1.45,79.2,778.24,694.45,0,47.27,25.27,11.25
"Templeton","Worcester","MA",2010,550021477,0,36887365,19263300,10284332,616456474,89.22,10.78,605390380,0,40600698,21202475,11319623,678513175,89.22,0,5.98,3.12,1.67,56.3,678.51,605.39,0,40.6,21.2,11.32
"Templeton","Worcester","MA",2011,534579349,0,36749381,18819700,11017408,601165838,88.92,11.08,570389242,0,39211114,20080376,11755432,641436164,88.92,0,6.11,3.13,1.83,47.7,641.44,570.39,0,39.21,20.08,11.76
"Templeton","Worcester","MA",2012,514683267,0,36450168,18573500,11649619,581356554,88.53,11.47,538026198,0,38103328,19415882,12177976,607723383,88.53,0,6.27,3.19,2,40,607.72,538.03,0,38.1,19.42,12.18
"Templeton","Worcester","MA",2013,479629638,0,34159934,18214600,10836553,542840725,88.36,11.64,494144716,0,35193719,18765830,11164501,559268766,88.36,0,6.29,3.36,2,28.8,559.27,494.14,0,35.19,18.77,11.16
"Templeton","Worcester","MA",2014,478369138,0,34556708,17993800,9703859,540623505,88.48,11.52,484978802,0,35034181,18242422,9837938,548093343,88.48,0,6.39,3.33,1.79,26.2,548.09,484.98,0,35.03,18.24,9.84
"Templeton","Worcester","MA",2015,489950380,0,34684011,18068100,10134203,552836694,88.62,11.38,496131167,0,35121554,18296031,10262047,559810800,88.62,0,6.27,3.27,1.83,28.9,559.81,496.13,0,35.12,18.3,10.26
"Templeton","Worcester","MA",2016,492912833,0,35442442,18488000,9816172,556659447,88.55,11.45,492912833,0,35442442,18488000,9816172,556659447,88.55,0,6.37,3.32,1.76,28.2,556.66,492.91,0,35.44,18.49,9.82
"Templeton","Worcester","MA",2017,532374551,0,35647890,18571900,11144796,597739137,89.06,10.94,532374551,0,35647890,18571900,11144796,597739137,89.06,0,5.96,3.11,1.86,37.7,597.74,532.37,0,35.65,18.57,11.14
"Upton","Worcester","MA",2003,615257400,0,17361100,5188200,16544500,654351200,94.03,5.97,802533059,0,22645574,6767415,21580412,853526459,94.03,0,2.65,0.79,2.53,0,853.53,802.53,0,22.65,6.77,21.58
"Upton","Worcester","MA",2004,625852400,0,17324800,5188200,17146700,665512100,94.04,5.96,795177115,0,22012034,6591870,21785749,845566769,94.04,0,2.6,0.78,2.58,-0.9,845.57,795.18,0,22.01,6.59,21.79
"Upton","Worcester","MA",2005,974357300,0,20710000,7794400,20919000,1023780700,95.17,4.83,1197401805,0,25450819,9578651,25707662,1258138937,95.17,0,2.02,0.76,2.04,47.4,1258.14,1197.4,0,25.45,9.58,25.71
"Upton","Worcester","MA",2006,992002500,0,20745000,7794400,21467800,1042009700,95.2,4.8,1180989802,0,24697149,9279318,25557650,1240523919,95.2,0,1.99,0.75,2.06,45.3,1240.52,1180.99,0,24.7,9.28,25.56
"Upton","Worcester","MA",2007,1006623703,0,21706997,8486200,21543400,1058360300,95.11,4.89,1165208858,0,25126753,9823130,24937383,1225096124,95.11,0,2.05,0.8,2.04,43.5,1225.1,1165.21,0,25.13,9.82,24.94
"Upton","Worcester","MA",2008,1113790769,0,23310031,9147000,23808000,1170055800,95.19,4.81,1241587814,0,25984638,10196532,26539745,1304308730,95.19,0,1.99,0.78,2.03,52.8,1304.31,1241.59,0,25.98,10.2,26.54
"Upton","Worcester","MA",2009,984960709,0,23285491,8844100,27021500,1044111800,94.33,5.67,1101896013,0,26049963,9894078,30229514,1168069567,94.33,0,2.23,0.85,2.59,36.9,1168.07,1101.9,0,26.05,9.89,30.23
"Upton","Worcester","MA",2010,994087381,0,23520019,8890800,26860170,1053358370,94.37,5.63,1094158978,0,25887704,9785808,29564097,1159396588,94.37,0,2.23,0.84,2.55,35.8,1159.4,1094.16,0,25.89,9.79,29.56
"Upton","Worcester","MA",2011,943043477,0,24499835,8031126,25003610,1000578048,94.25,5.75,1006215177,0,26141007,8569107,26678528,1067603820,94.25,0,2.45,0.8,2.5,25.1,1067.6,1006.22,0,26.14,8.57,26.68
"Upton","Worcester","MA",2012,947616292,0,25047695,8214040,25314320,1006192347,94.18,5.82,990594455,0,26183707,8586579,26462425,1051827167,94.18,0,2.49,0.82,2.52,23.2,1051.83,990.59,0,26.18,8.59,26.46
"Upton","Worcester","MA",2013,879607212,0,23479285,7368994,28017230,938472721,93.73,6.27,906226849,0,24189841,7592003,28865118,966873811,93.73,0,2.5,0.79,2.99,13.3,966.87,906.23,0,24.19,7.59,28.87
"Upton","Worcester","MA",2014,898784541,0,21554453,10305342,26813680,957458016,93.87,6.13,911203118,0,21852273,10447732,27184167,970687289,93.87,0,2.25,1.08,2.8,13.7,970.69,911.2,0,21.85,10.45,27.18
"Upton","Worcester","MA",2015,925947314,0,21638271,10330121,27720270,985635976,93.94,6.06,937628259,0,21911241,10460437,28069965,998069901,93.94,0,2.2,1.05,2.81,16.9,998.07,937.63,0,21.91,10.46,28.07
"Upton","Worcester","MA",2016,944374661,0,21554475,10322242,27247840,1003499218,94.11,5.89,944374661,0,21554475,10322242,27247840,1003499218,94.11,0,2.15,1.03,2.72,17.6,1003.5,944.37,0,21.55,10.32,27.25
"Upton","Worcester","MA",2017,1006470701,0,22307386,9849642,27523700,1066151429,94.4,5.6,1006470701,0,22307386,9849642,27523700,1066151429,94.4,0,2.09,0.92,2.58,24.9,1066.15,1006.47,0,22.31,9.85,27.52
"Uxbridge","Worcester","MA",2003,681813830,0,46524040,29844860,28608165,786790895,86.66,13.34,889348326,0,60685300,38929214,37316086,1026278926,86.66,0,5.91,3.79,3.64,0,1026.28,889.35,0,60.69,38.93,37.32
"Uxbridge","Worcester","MA",2004,1043796900,0,58902070,39690730,36770831,1179160531,88.52,11.48,1326196731,0,74838058,50429079,46719200,1498183068,88.52,0,5,3.37,3.12,46,1498.18,1326.2,0,74.84,50.43,46.72
"Uxbridge","Worcester","MA",2005,1194224418,0,60061108,40958104,39965850,1335209480,89.44,10.56,1467599692,0,73809966,50334008,49114612,1640858278,89.44,0,4.5,3.07,2.99,59.9,1640.86,1467.6,0,73.81,50.33,49.11
"Uxbridge","Worcester","MA",2006,1362745171,0,70768338,50574929,39184689,1523273127,89.46,10.54,1622362997,0,84250479,60210005,46649800,1813473281,89.46,0,4.65,3.32,2.57,76.7,1813.47,1622.36,0,84.25,60.21,46.65
"Uxbridge","Worcester","MA",2007,1462078071,0,80716721,79066561,41906050,1663767403,87.88,12.12,1692416257,0,93432966,91522837,48507998,1925880059,87.88,0,4.85,4.75,2.52,87.7,1925.88,1692.42,0,93.43,91.52,48.51
"Uxbridge","Worcester","MA",2008,1507167200,0,85439000,78031000,43340900,1713978100,87.93,12.07,1680100501,0,95242324,86984325,48313862,1910641012,87.93,0,4.98,4.55,2.53,86.2,1910.64,1680.1,0,95.24,86.98,48.31
"Uxbridge","Worcester","MA",2009,1450221392,0,82143590,79710000,53068930,1665143912,87.09,12.91,1622392807,0,91895741,89173233,59369315,1862831096,87.09,0,4.93,4.79,3.19,81.5,1862.83,1622.39,0,91.9,89.17,59.37
"Uxbridge","Worcester","MA",2010,1379953527,0,79370913,76798100,52933480,1589056020,86.84,13.16,1518869034,0,87360929,84529119,58262124,1749021206,86.84,0,4.99,4.83,3.33,70.4,1749.02,1518.87,0,87.36,84.53,58.26
"Uxbridge","Worcester","MA",2011,1296090153,0,77956188,76562827,55774230,1506383398,86.04,13.96,1382911409,0,83178243,81691545,59510381,1607291578,86.04,0,5.18,5.08,3.7,56.6,1607.29,1382.91,0,83.18,81.69,59.51
"Uxbridge","Worcester","MA",2012,1296059951,0,78690908,78608407,55769290,1509128556,85.88,14.12,1354841419,0,82259853,82173611,58298649,1577573531,85.88,0,5.21,5.21,3.7,53.7,1577.57,1354.84,0,82.26,82.17,58.3
"Uxbridge","Worcester","MA",2013,1233205939,0,79356561,75574332,56874630,1445011462,85.34,14.66,1270526568,0,81758136,77861445,58595832,1488741982,85.34,0,5.49,5.23,3.94,45.1,1488.74,1270.53,0,81.76,77.86,58.6
"Uxbridge","Worcester","MA",2014,1192346552,0,82450057,76837416,51498716,1403132741,84.98,15.02,1208821298,0,83589276,77899085,52210278,1422519937,84.98,0,5.88,5.48,3.67,38.6,1422.52,1208.82,0,83.59,77.9,52.21
"Uxbridge","Worcester","MA",2015,1225579043,0,80433647,79650816,58147090,1443810596,84.89,15.11,1241039881,0,81448328,80655621,58880623,1462024453,84.89,0,5.57,5.52,4.03,42.5,1462.02,1241.04,0,81.45,80.66,58.88
