"Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"West Tisbury","MA",2012,769,891,114,35621063,891,1.05486968449931,105.5,0.883720930232558,88.4,0.926195426195426,92.6,5.5,-11.6,-7.4
"Westborough","MA",2003,23644,1059,958,1301780422,1321,1,100,1,100,1,100,0,0,0
"Westborough","MA",2004,24166,1102,987,1385417210,1339,1.02207748265945,102.2,1.03027139874739,103,1.01362604087812,101.4,2.2,3,1.4
"Westborough","MA",2005,24553,1158,982,1478753226,1361,1.03844527152766,103.8,1.02505219206681,102.5,1.03028009084027,103,3.8,2.5,3
"Westborough","MA",2006,25107,1208,998,1577082300,1376,1.06187616308577,106.2,1.04175365344468,104.2,1.04163512490537,104.2,6.2,4.2,4.2
"Westborough","MA",2007,24811,1240,990,1599352519,1373,1.04935713077313,104.9,1.03340292275574,103.3,1.03936411809235,103.9,4.9,3.3,3.9
"Westborough","MA",2008,24890,1219,999,1578137187,1300,1.05269835899171,105.3,1.04279749478079,104.3,0.984102952308857,98.4,5.3,4.3,-1.6
"Westborough","MA",2009,23457,1195,1002,1458041866,1279,0.992091016748435,99.2,1.04592901878914,104.6,0.968205904617714,96.8,-0.8,4.6,-3.2
"Westborough","MA",2010,23829,1231,1030,1525849360,1296,1.0078243951954,100.8,1.07515657620042,107.5,0.98107494322483,98.1,0.8,7.5,-1.9
"Westborough","MA",2011,24905,1307,1033,1692169181,1334,1.05333276941296,105.3,1.07828810020877,107.8,1.00984102952309,101,5.3,7.8,1
"Westborough","MA",2012,22464,1271,1004,1485234501,1271,0.950093046861783,95,1.04801670146138,104.8,0.962149886449659,96.2,-5,4.8,-3.8
"Westfield","MA",2003,15555,643,1006,520235378,802,1,100,1,100,1,100,0,0,0
"Westfield","MA",2004,15811,678,1049,557754682,824,1.01645773063324,101.6,1.0427435387674,104.3,1.02743142144638,102.7,1.6,4.3,2.7
"Westfield","MA",2005,16083,705,1016,589366922,829,1.03394406943105,103.4,1.00994035785288,101,1.03366583541147,103.4,3.4,1,3.4
"Westfield","MA",2006,16596,733,1048,632787225,835,1.06692381870781,106.7,1.04174950298211,104.2,1.04114713216958,104.1,6.7,4.2,4.1
"Westfield","MA",2007,16789,748,1049,653131336,828,1.07933140469302,107.9,1.0427435387674,104.3,1.03241895261845,103.2,7.9,4.3,3.2
"Westfield","MA",2008,17100,771,1059,685750685,822,1.099324975892,109.9,1.05268389662028,105.3,1.02493765586035,102.5,9.9,5.3,2.5
"Westfield","MA",2009,16599,793,1079,684171147,849,1.06711668273867,106.7,1.07256461232604,107.3,1.05860349127182,105.9,6.7,7.3,5.9
"Westfield","MA",2010,16624,797,1123,689266322,839,1.06872388299582,106.9,1.11630218687873,111.6,1.04613466334165,104.6,6.9,11.6,4.6
"Westfield","MA",2011,16903,803,1139,705980349,820,1.08666023786564,108.7,1.13220675944334,113.2,1.02244389027431,102.2,8.7,13.2,2.2
"Westfield","MA",2012,17477,826,1140,751123736,826,1.12356155576985,112.4,1.13320079522863,113.3,1.02992518703242,103,12.4,13.3,3
"Westford","MA",2003,11003,1322,676,756621952,1650,1,100,1,100,1,100,0,0,0
"Westford","MA",2004,11597,1485,704,895755062,1805,1.05398527674271,105.4,1.0414201183432,104.1,1.09393939393939,109.4,5.4,4.1,9.4
"Westford","MA",2005,11612,1435,671,866455872,1687,1.05534854130692,105.5,0.992603550295858,99.3,1.02242424242424,102.2,5.5,-0.7,2.2
"Westford","MA",2006,11414,1485,642,881658461,1691,1.03735344905935,103.7,0.949704142011834,95,1.02484848484848,102.5,3.7,-5,2.5
"Westford","MA",2007,11879,1510,656,932636542,1672,1.07961465054985,108,0.970414201183432,97,1.01333333333333,101.3,8,-3,1.3
"Westford","MA",2008,11681,1436,640,872261868,1531,1.06161955830228,106.2,0.946745562130177,94.7,0.927878787878788,92.8,6.2,-5.3,-7.2
"Westford","MA",2009,11617,1458,651,880494564,1560,1.05580296282832,105.6,0.96301775147929,96.3,0.945454545454545,94.5,5.6,-3.7,-5.5
"Westford","MA",2010,11714,1510,677,919546147,1590,1.06461874034354,106.5,1.00147928994083,100.1,0.963636363636364,96.4,6.5,0.1,-3.6
"Westford","MA",2011,11997,1509,689,941292673,1540,1.09033899845497,109,1.01923076923077,101.9,0.933333333333333,93.3,9,1.9,-6.7
"Westford","MA",2012,12501,1550,674,1007468602,1550,1.13614468781241,113.6,0.997041420118343,99.7,0.939393939393939,93.9,13.6,-0.3,-6.1
"Westhampton","MA",2003,265,610,28,8391182,761,1,100,1,100,1,100,0,0,0
"Westhampton","MA",2004,258,617,25,8268779,750,0.973584905660377,97.4,0.892857142857143,89.3,0.985545335085414,98.6,-2.6,-10.7,-1.4
"Westhampton","MA",2005,276,640,29,9181938,752,1.04150943396226,104.2,1.03571428571429,103.6,0.988173455978975,98.8,4.2,3.6,-1.2
"Westhampton","MA",2006,274,605,26,8625132,689,1.03396226415094,103.4,0.928571428571429,92.9,0.9053876478318,90.5,3.4,-7.1,-9.5
"Westhampton","MA",2007,280,644,29,9382747,713,1.05660377358491,105.7,1.03571428571429,103.6,0.936925098554534,93.7,5.7,3.6,-6.3
"Westhampton","MA",2008,295,655,36,10046472,698,1.11320754716981,111.3,1.28571428571429,128.6,0.917214191852825,91.7,11.3,28.6,-8.3
"Westhampton","MA",2009,288,676,32,10125524,723,1.08679245283019,108.7,1.14285714285714,114.3,0.950065703022339,95,8.7,14.3,-5
"Westhampton","MA",2010,312,666,35,10799417,701,1.17735849056604,117.7,1.25,125,0.921156373193167,92.1,17.7,25,-7.9
"Westhampton","MA",2011,309,679,37,10903917,693,1.16603773584906,116.6,1.32142857142857,132.1,0.910643889618923,91.1,16.6,32.1,-8.9
"Westhampton","MA",2012,312,677,37,10987445,677,1.17735849056604,117.7,1.32142857142857,132.1,0.889618922470434,89,17.7,32.1,-11
"Westminster","MA",2003,3164,923,173,151808710,1152,1,100,1,100,1,100,0,0,0
"Westminster","MA",2004,2957,929,186,142809297,1129,0.934576485461441,93.5,1.07514450867052,107.5,0.980034722222222,98,-6.5,7.5,-2
"Westminster","MA",2005,2602,901,191,121946004,1059,0.822376738305942,82.2,1.10404624277457,110.4,0.919270833333333,91.9,-17.8,10.4,-8.1
"Westminster","MA",2006,2524,932,194,122274182,1061,0.797724399494311,79.8,1.12138728323699,112.1,0.921006944444444,92.1,-20.2,12.1,-7.9
"Westminster","MA",2007,2542,969,189,128066063,1073,0.803413400758534,80.3,1.09248554913295,109.2,0.931423611111111,93.1,-19.7,9.2,-6.9
"Westminster","MA",2008,2530,979,191,128761828,1044,0.799620733249052,80,1.10404624277457,110.4,0.90625,90.6,-20,10.4,-9.4
"Westminster","MA",2009,2402,963,186,120260223,1031,0.759165613147914,75.9,1.07514450867052,107.5,0.894965277777778,89.5,-24.1,7.5,-10.5
"Westminster","MA",2010,2514,973,196,127163288,1024,0.79456384323641,79.5,1.13294797687861,113.3,0.888888888888889,88.9,-20.5,13.3,-11.1
"Westminster","MA",2011,2533,977,206,128720839,997,0.800568900126422,80.1,1.19075144508671,119.1,0.865451388888889,86.5,-19.9,19.1,-13.5
"Westminster","MA",2012,2467,1032,190,132391238,1032,0.779709228824273,78,1.09826589595376,109.8,0.895833333333333,89.6,-22,9.8,-10.4
"Weston","MA",2003,3606,881,412,165248211,1099,1,100,1,100,1,100,0,0,0
"Weston","MA",2004,3435,915,423,163384882,1112,0.952579034941764,95.3,1.02669902912621,102.7,1.01182893539581,101.2,-4.7,2.7,1.2
"Weston","MA",2005,3384,957,396,168429077,1125,0.938435940099834,93.8,0.961165048543689,96.1,1.02365787079163,102.4,-6.2,-3.9,2.4
"Weston","MA",2006,3498,949,407,172586469,1081,0.970049916805324,97,0.987864077669903,98.8,0.983621474067334,98.4,-3,-1.2,-1.6
"Weston","MA",2007,3667,1038,423,197853024,1149,1.01691625069329,101.7,1.02669902912621,102.7,1.04549590536852,104.5,1.7,2.7,4.5
"Weston","MA",2008,3648,1070,408,203001206,1141,1.01164725457571,101.2,0.990291262135922,99,1.03821656050955,103.8,1.2,-1,3.8
"Weston","MA",2009,3543,1005,413,185171177,1076,0.982529118136439,98.3,1.00242718446602,100.2,0.979071883530482,97.9,-1.7,0.2,-2.1
"Weston","MA",2010,4356,1213,444,274847953,1277,1.20798668885191,120.8,1.07766990291262,107.8,1.16196542311192,116.2,20.8,7.8,16.2
"Weston","MA",2011,4494,1045,432,244238102,1067,1.24625623960067,124.6,1.04854368932039,104.9,0.970882620564149,97.1,24.6,4.9,-2.9
"Weston","MA",2012,4395,1123,420,256589752,1123,1.21880199667221,121.9,1.01941747572816,101.9,1.02183803457689,102.2,21.9,1.9,2.2
"Westport","MA",2003,3307,524,450,90097002,654,1,100,1,100,1,100,0,0,0
"Westport","MA",2004,3358,551,476,96176149,670,1.01542183247656,101.5,1.05777777777778,105.8,1.02446483180428,102.4,1.5,5.8,2.4
"Westport","MA",2005,3392,586,473,103337464,689,1.02570305412761,102.6,1.05111111111111,105.1,1.05351681957187,105.4,2.6,5.1,5.4
"Westport","MA",2006,3378,620,476,108983173,706,1.02146960991836,102.1,1.05777777777778,105.8,1.07951070336391,108,2.1,5.8,8
"Westport","MA",2007,3342,634,494,110181758,702,1.01058361052313,101.1,1.09777777777778,109.8,1.07339449541284,107.3,1.1,9.8,7.3
"Westport","MA",2008,3273,676,481,115094779,721,0.989718778348957,99,1.06888888888889,106.9,1.10244648318043,110.2,-1,6.9,10.2
"Westport","MA",2009,3413,650,491,115426219,696,1.03205322044149,103.2,1.09111111111111,109.1,1.06422018348624,106.4,3.2,9.1,6.4
"Westport","MA",2010,3346,637,516,110748258,671,1.01179316601149,101.2,1.14666666666667,114.7,1.02599388379205,102.6,1.2,14.7,2.6
"Westport","MA",2011,3440,662,512,118418938,676,1.0402177199879,104,1.13777777777778,113.8,1.03363914373089,103.4,4,13.8,3.4
"Westport","MA",2012,3563,670,503,124116049,670,1.07741155125491,107.7,1.11777777777778,111.8,1.02446483180428,102.4,7.7,11.8,2.4
"Westwood","MA",2003,8935,1197,520,556372456,1494,1,100,1,100,1,100,0,0,0
"Westwood","MA",2004,9176,1232,539,587778983,1497,1.02697257974259,102.7,1.03653846153846,103.7,1.00200803212851,100.2,2.7,3.7,0.2
"Westwood","MA",2005,8973,1290,515,602002017,1517,1.00425293788472,100.4,0.990384615384615,99,1.01539491298527,101.5,0.4,-1,1.5
"Westwood","MA",2006,9384,1406,514,686000455,1601,1.05025181869054,105,0.988461538461539,98.8,1.07161981258367,107.2,5,-1.2,7.2
"Westwood","MA",2007,9436,1394,511,683833036,1544,1.05607162842753,105.6,0.982692307692308,98.3,1.0334672021419,103.3,5.6,-1.7,3.3
"Westwood","MA",2008,9435,1433,503,702892496,1528,1.05595970900951,105.6,0.967307692307692,96.7,1.02275769745649,102.3,5.6,-3.3,2.3
"Westwood","MA",2009,8924,1381,498,640816355,1478,0.998768886401791,99.9,0.957692307692308,95.8,0.989290495314592,98.9,-0.1,-4.2,-1.1
"Westwood","MA",2010,8876,1452,510,670370976,1529,0.993396754336877,99.3,0.980769230769231,98.1,1.02342704149933,102.3,-0.7,-1.9,2.3
"Westwood","MA",2011,9251,1457,522,701033217,1487,1.03536653609401,103.5,1.00384615384615,100.4,0.995314591700134,99.5,3.5,0.4,-0.5
"Westwood","MA",2012,9589,1483,514,739308097,1483,1.07319529938444,107.3,0.988461538461539,98.8,0.992637215528782,99.3,7.3,-1.2,-0.7
"Weymouth","MA",2003,17573,768,1371,701577464,958,1,100,1,100,1,100,0,0,0
"Weymouth","MA",2004,17417,779,1399,705096702,947,0.991122745120355,99.1,1.02042304886944,102,0.988517745302714,98.9,-0.9,2,-1.1
"Weymouth","MA",2005,17661,811,1376,745075288,953,1.0050076822398,100.5,1.0036469730124,100.4,0.994780793319415,99.5,0.5,0.4,-0.5
"Weymouth","MA",2006,18430,872,1376,836094978,993,1.04876799635805,104.9,1.0036469730124,100.4,1.03653444676409,103.7,4.9,0.4,3.7
"Weymouth","MA",2007,18592,906,1369,875731082,1003,1.05798668411768,105.8,0.99854121079504,99.9,1.04697286012526,104.7,5.8,-0.1,4.7
"Weymouth","MA",2008,18560,914,1342,881821206,975,1.05616570875775,105.6,0.978847556528082,97.9,1.01774530271399,101.8,5.6,-2.1,1.8
"Weymouth","MA",2009,17892,916,1354,852462926,980,1.01815284811927,101.8,0.987600291757841,98.8,1.02296450939457,102.3,1.8,-1.2,2.3
"Weymouth","MA",2010,17663,902,1370,828298316,950,1.0051214931998,100.5,0.99927060539752,99.9,0.991649269311065,99.2,0.5,-0.1,-0.8
"Weymouth","MA",2011,18103,929,1386,874979963,948,1.03015990439879,103,1.0109409190372,101.1,0.989561586638831,99,3,1.1,-1
"Weymouth","MA",2012,18110,938,1326,883519026,938,1.03055824275878,103.1,0.967177242888403,96.7,0.979123173277662,97.9,3.1,-3.3,-2.1
"Whately","MA",2003,1969,698,49,71468947,871,1,100,1,100,1,100,0,0,0
"Whately","MA",2004,1975,739,50,75902425,898,1.00304723209751,100.3,1.02040816326531,102,1.03099885189437,103.1,0.3,2,3.1
"Whately","MA",2005,1033,589,51,31617655,692,0.524631792788217,52.5,1.04081632653061,104.1,0.794489092996556,79.4,-47.5,4.1,-20.6
"Whately","MA",2006,1290,569,56,38177613,648,0.655154900964957,65.5,1.14285714285714,114.3,0.743972445464983,74.4,-34.5,14.3,-25.6
"Whately","MA",2007,1274,470,58,31122396,520,0.647028948704926,64.7,1.18367346938776,118.4,0.597014925373134,59.7,-35.3,18.4,-40.3
"Whately","MA",2008,1201,489,53,30524220,521,0.609954291518537,61,1.08163265306122,108.2,0.598163030998852,59.8,-39,8.2,-40.2
"Whately","MA",2009,1019,437,49,23144608,468,0.517521584560691,51.8,1,100,0.537313432835821,53.7,-48.2,0,-46.3
"Whately","MA",2010,935,332,46,16153025,350,0.474860335195531,47.5,0.938775510204082,93.9,0.401836969001148,40.2,-52.5,-6.1,-59.8
"Whately","MA",2011,963,308,50,15413837,314,0.489080751650584,48.9,1.02040816326531,102,0.360505166475316,36.1,-51.1,2,-63.9
"Whately","MA",2012,958,321,44,15997222,321,0.486541391569325,48.7,0.897959183673469,89.8,0.368541905855339,36.9,-51.3,-10.2,-63.1
"Whitman","MA",2003,3435,603,276,107730573,752,1,100,1,100,1,100,0,0,0
"Whitman","MA",2004,3370,644,297,112892912,783,0.981077147016012,98.1,1.07608695652174,107.6,1.04122340425532,104.1,-1.9,7.6,4.1
"Whitman","MA",2005,3396,676,299,119341303,795,0.988646288209607,98.9,1.08333333333333,108.3,1.05718085106383,105.7,-1.1,8.3,5.7
"Whitman","MA",2006,3319,689,288,118905638,785,0.966229985443959,96.6,1.04347826086957,104.3,1.0438829787234,104.4,-3.4,4.3,4.4
"Whitman","MA",2007,3192,707,291,117327902,783,0.929257641921397,92.9,1.05434782608696,105.4,1.04122340425532,104.1,-7.1,5.4,4.1
"Whitman","MA",2008,3147,710,286,116216248,757,0.916157205240175,91.6,1.03623188405797,103.6,1.00664893617021,100.7,-8.4,3.6,0.7
"Whitman","MA",2009,3109,691,284,111781651,739,0.90509461426492,90.5,1.02898550724638,102.9,0.982712765957447,98.3,-9.5,2.9,-1.7
"Whitman","MA",2010,3146,689,303,112786580,725,0.915866084425036,91.6,1.09782608695652,109.8,0.964095744680851,96.4,-8.4,9.8,-3.6
"Whitman","MA",2011,3138,703,302,114731807,718,0.91353711790393,91.4,1.09420289855072,109.4,0.954787234042553,95.5,-8.6,9.4,-4.5
"Whitman","MA",2012,3100,710,290,114502294,710,0.902474526928675,90.2,1.05072463768116,105.1,0.944148936170213,94.4,-9.8,5.1,-5.6
"Wilbraham","MA",2003,3909,683,363,138796940,852,1,100,1,100,1,100,0,0,0
"Wilbraham","MA",2004,3960,709,366,146007374,862,1.01304681504221,101.3,1.00826446280992,100.8,1.01173708920188,101.2,1.3,0.8,1.2
"Wilbraham","MA",2005,4092,692,369,147224357,814,1.04681504221028,104.7,1.01652892561983,101.7,0.955399061032864,95.5,4.7,1.7,-4.5
"Wilbraham","MA",2006,4391,683,360,155990081,778,1.12330519314403,112.3,0.991735537190083,99.2,0.913145539906103,91.3,12.3,-0.8,-8.7
"Wilbraham","MA",2007,4320,747,357,167869379,827,1.10514198004605,110.5,0.983471074380165,98.3,0.970657276995305,97.1,10.5,-1.7,-2.9
"Wilbraham","MA",2008,4441,722,360,166817777,770,1.13609618828345,113.6,0.991735537190083,99.2,0.903755868544601,90.4,13.6,-0.8,-9.6
"Wilbraham","MA",2009,4469,739,352,171700465,791,1.14325914556152,114.3,0.96969696969697,97,0.928403755868545,92.8,14.3,-3,-7.2
"Wilbraham","MA",2010,4479,735,365,171257178,774,1.14581734458941,114.6,1.00550964187328,100.6,0.908450704225352,90.8,14.6,0.6,-9.2
"Wilbraham","MA",2011,4439,741,372,171123757,756,1.13558454847787,113.6,1.02479338842975,102.5,0.887323943661972,88.7,13.6,2.5,-11.3
"Wilbraham","MA",2012,4663,725,371,175787334,725,1.19288820670248,119.3,1.02203856749311,102.2,0.85093896713615,85.1,19.3,2.2,-14.9
"Williamsburg","MA",2003,588,492,95,15048895,614,1,100,1,100,1,100,0,0,0
"Williamsburg","MA",2004,558,513,93,14883920,624,0.948979591836735,94.9,0.978947368421053,97.9,1.01628664495114,101.6,-5.1,-2.1,1.6
"Williamsburg","MA",2005,530,529,84,14591690,622,0.901360544217687,90.1,0.884210526315789,88.4,1.01302931596091,101.3,-9.9,-11.6,1.3
"Williamsburg","MA",2006,516,586,83,15735011,667,0.877551020408163,87.8,0.873684210526316,87.4,1.08631921824104,108.6,-12.2,-12.6,8.6
"Williamsburg","MA",2007,579,541,82,16278726,599,0.98469387755102,98.5,0.863157894736842,86.3,0.97557003257329,97.6,-1.5,-13.7,-2.4
"Williamsburg","MA",2008,566,578,84,17000178,616,0.962585034013605,96.3,0.884210526315789,88.4,1.00325732899023,100.3,-3.7,-11.6,0.3
"Williamsburg","MA",2009,550,591,82,16897264,632,0.935374149659864,93.5,0.863157894736842,86.3,1.02931596091205,102.9,-6.5,-13.7,2.9
"Williamsburg","MA",2010,567,554,93,16319811,583,0.964285714285714,96.4,0.978947368421053,97.9,0.949511400651466,95,-3.6,-2.1,-5
"Williamsburg","MA",2011,588,524,92,16008446,535,1,100,0.968421052631579,96.8,0.871335504885994,87.1,0,-3.2,-12.9
"Williamsburg","MA",2012,580,569,85,17173956,569,0.986394557823129,98.6,0.894736842105263,89.5,0.92671009771987,92.7,-1.4,-10.5,-7.3
"Williamstown","MA",2003,4170,666,268,144488198,831,1,100,1,100,1,100,0,0,0
"Williamstown","MA",2004,4092,710,262,151030832,863,0.981294964028777,98.1,0.977611940298508,97.8,1.03850782190132,103.9,-1.9,-2.2,3.9
"Williamstown","MA",2005,4126,725,253,155552703,852,0.989448441247002,98.9,0.944029850746269,94.4,1.02527075812274,102.5,-1.1,-5.6,2.5
"Williamstown","MA",2006,4150,738,261,159263858,840,0.995203836930456,99.5,0.973880597014925,97.4,1.01083032490975,101.1,-0.5,-2.6,1.1
"Williamstown","MA",2007,4186,771,258,167818644,854,1.00383693045564,100.4,0.962686567164179,96.3,1.02767749699158,102.8,0.4,-3.7,2.8
"Williamstown","MA",2008,4161,806,274,174343187,859,0.997841726618705,99.8,1.02238805970149,102.2,1.03369434416366,103.4,-0.2,2.2,3.4
"Williamstown","MA",2009,3976,810,277,167389902,867,0.95347721822542,95.3,1.03358208955224,103.4,1.04332129963899,104.3,-4.7,3.4,4.3
"Williamstown","MA",2010,3926,808,279,164885749,851,0.941486810551559,94.1,1.0410447761194,104.1,1.02406738868833,102.4,-5.9,4.1,2.4
"Williamstown","MA",2011,3848,840,277,168018328,857,0.922781774580336,92.3,1.03358208955224,103.4,1.03128760529483,103.1,-7.7,3.4,3.1
"Williamstown","MA",2012,3940,835,276,171126120,835,0.94484412470024,94.5,1.02985074626866,103,1.00481347773767,100.5,-5.5,3,0.5
"Wilmington","MA",2003,19776,1126,797,1157795342,1405,1,100,1,100,1,100,0,0,0
"Wilmington","MA",2004,18697,1205,836,1171953533,1465,0.945438915857605,94.5,1.04893350062735,104.9,1.04270462633452,104.3,-5.5,4.9,4.3
"Wilmington","MA",2005,18183,1186,815,1121286435,1394,0.919447815533981,91.9,1.02258469259724,102.3,0.992170818505338,99.2,-8.1,2.3,-0.8
"Wilmington","MA",2006,18583,1241,809,1198954330,1413,0.939674352750809,94,1.01505646173149,101.5,1.00569395017794,100.6,-6,1.5,0.6
"Wilmington","MA",2007,19289,1299,828,1303416238,1438,0.975374190938511,97.5,1.03889585947302,103.9,1.02348754448399,102.3,-2.5,3.9,2.3
"Wilmington","MA",2008,19625,1294,845,1320037871,1380,0.992364482200647,99.2,1.06022584692597,106,0.98220640569395,98.2,-0.8,6,-1.8
"Wilmington","MA",2009,18464,1247,844,1197711758,1335,0.933656957928803,93.4,1.05897114178168,105.9,0.950177935943061,95,-6.6,5.9,-5
"Wilmington","MA",2010,18419,1322,865,1266635890,1392,0.931381472491909,93.1,1.08531994981179,108.5,0.990747330960854,99.1,-6.9,8.5,-0.9
"Wilmington","MA",2011,18563,1349,882,1302560073,1377,0.938663025889968,93.9,1.10664993726474,110.7,0.980071174377224,98,-6.1,10.7,-2
"Wilmington","MA",2012,18423,1404,847,1345293085,1404,0.931583737864078,93.2,1.06273525721455,106.3,0.999288256227758,99.9,-6.8,6.3,-0.1
"Winchendon","MA",2003,1749,540,172,49071120,674,1,100,1,100,1,100,0,0,0
"Winchendon","MA",2004,1721,542,173,48491812,659,0.98399085191538,98.4,1.00581395348837,100.6,0.977744807121662,97.8,-1.6,0.6,-2.2
"Winchendon","MA",2005,1692,549,190,48300919,645,0.967409948542024,96.7,1.1046511627907,110.5,0.956973293768546,95.7,-3.3,10.5,-4.3
"Winchendon","MA",2006,1731,544,193,48952186,620,0.989708404802744,99,1.12209302325581,112.2,0.919881305637982,92,-1,12.2,-8
"Winchendon","MA",2007,1705,562,191,49865012,622,0.974842767295597,97.5,1.11046511627907,111,0.922848664688427,92.3,-2.5,11,-7.7
"Winchendon","MA",2008,1724,586,187,52545424,625,0.985706117781589,98.6,1.08720930232558,108.7,0.927299703264095,92.7,-1.4,8.7,-7.3
"Winchendon","MA",2009,1641,583,198,49785909,624,0.938250428816467,93.8,1.15116279069767,115.1,0.925816023738872,92.6,-6.2,15.1,-7.4
"Winchendon","MA",2010,1613,591,207,49596518,622,0.922241280731847,92.2,1.20348837209302,120.3,0.922848664688427,92.3,-7.8,20.3,-7.7
"Winchendon","MA",2011,1595,625,207,51838577,638,0.911949685534591,91.2,1.20348837209302,120.3,0.946587537091988,94.7,-8.8,20.3,-5.3
"Winchendon","MA",2012,1640,646,206,55063283,646,0.93767867352773,93.8,1.19767441860465,119.8,0.958456973293769,95.8,-6.2,19.8,-4.2
"Winchester","MA",2003,7797,776,684,314726851,968,1,100,1,100,1,100,0,0,0
"Winchester","MA",2004,7889,806,717,330666930,980,1.0117994100295,101.2,1.04824561403509,104.8,1.01239669421488,101.2,1.2,4.8,1.2
"Winchester","MA",2005,8139,834,691,353055188,980,1.04386302424009,104.4,1.01023391812866,101,1.01239669421488,101.2,4.4,1,1.2
"Winchester","MA",2006,8277,868,676,373466424,989,1.06156213928434,106.2,0.988304093567251,98.8,1.02169421487603,102.2,6.2,-1.2,2.2
"Winchester","MA",2007,8518,905,685,400891936,1002,1.09247146338335,109.2,1.00146198830409,100.1,1.03512396694215,103.5,9.2,0.1,3.5
"Winchester","MA",2008,8720,977,673,443137621,1042,1.11837886366551,111.8,0.983918128654971,98.4,1.07644628099174,107.6,11.8,-1.6,7.6
