JURISDICTIONCODE,NAME,Year,Residential,Open_Space,Commercial,Industrial,Personal_Property,Total,Res_as_a___of_Total,CIP
298,Topsfield,2006,"1,117,352,685",0,"55,432,175","14,171,900","10,562,956","1,197,519,716",93.31,6.69
298,Topsfield,2007,"1,190,292,543",0,"60,083,377","16,761,800","11,257,450","1,278,395,170",93.11,6.89
298,Topsfield,2008,"1,196,700,880",0,"60,874,320","18,560,500","13,063,874","1,289,199,574",92.83,7.17
298,Topsfield,2009,"1,151,200,670",0,"61,618,160","18,652,900","20,194,641","1,251,666,371",91.97,8.03
298,Topsfield,2010,"1,099,109,837",0,"61,687,913","18,888,500","19,728,665","1,199,414,915",91.64,8.36
298,Topsfield,2011,"1,062,463,312",0,"61,241,558","18,792,500","20,465,030","1,162,962,400",91.36,8.64
298,Topsfield,2012,"1,052,232,020",0,"60,445,750","18,496,700","21,087,019","1,152,261,489",91.32,8.68
298,Topsfield,2013,"1,054,013,878",0,"56,210,896","17,840,126","21,164,940","1,149,229,840",91.71,8.29
298,Topsfield,2014,"1,067,900,593",0,"55,538,691","17,554,776","22,240,610","1,163,234,670",91.80,8.20
298,Topsfield,2015,"1,122,500,493",0,"55,354,491","17,436,976","19,921,620","1,215,213,580",92.37,7.63
298,Topsfield,2016,"1,163,647,377",0,"59,053,941","17,609,582","26,234,320","1,266,545,220",91.88,8.12
298,Topsfield,2017,"1,200,984,331",0,"58,160,626","17,614,482","22,066,820","1,298,826,259",92.47,7.53
299,Townsend,2003,"626,584,335",0,"31,775,182","19,037,050","10,455,290","687,851,857",91.09,8.91
299,Townsend,2004,"642,696,000",0,"31,156,957","19,019,750","11,505,550","704,378,257",91.24,8.76
299,Townsend,2005,"727,844,020",0,"33,763,247","19,440,300","11,461,070","792,508,637",91.84,8.16
299,Townsend,2006,"820,006,285",0,"39,346,946","22,626,475","15,696,970","897,676,676",91.35,8.65
299,Townsend,2007,"835,324,830",0,"40,372,464","21,999,900","16,439,500","914,136,694",91.38,8.62
299,Townsend,2008,"847,297,040",0,"40,156,605","22,098,700","16,613,860","926,166,205",91.48,8.52
299,Townsend,2009,"869,457,990",0,"39,876,810","20,249,100","18,978,060","948,561,960",91.66,8.34
299,Townsend,2010,"788,673,345",0,"36,564,264","18,975,700","19,227,010","863,440,319",91.34,8.66
299,Townsend,2011,"780,798,345",0,"36,354,048","18,464,100","20,679,710","856,296,203",91.18,8.82
299,Townsend,2012,"736,548,385",0,"35,617,057","18,541,400","21,572,470","812,279,312",90.68,9.32
299,Townsend,2013,"694,491,130",0,"35,097,502","18,343,700","22,089,640","770,021,972",90.19,9.81
299,Townsend,2014,"667,532,725",0,"33,962,761","17,584,300","23,005,950","742,085,736",89.95,10.05
299,Townsend,2015,"709,085,375",0,"33,706,951","17,029,500","23,401,360","783,223,186",90.53,9.47
299,Townsend,2016,"708,117,860",0,"33,316,397","17,998,400","23,216,920","782,649,577",90.48,9.52
299,Townsend,2017,"748,846,385",0,"33,096,590","17,708,300","24,141,350","823,792,625",90.90,9.10
300,Truro,2003,"1,210,921,762",0,"70,292,908","1,256,800","24,100,650","1,306,572,120",92.68,7.32
300,Truro,2004,"1,235,546,027",0,"69,609,953","1,280,700","25,886,920","1,332,323,600",92.74,7.26
300,Truro,2005,"1,662,938,788",0,"97,533,742","1,746,100","15,049,770","1,777,268,400",93.57,6.43
300,Truro,2006,"1,946,204,401",0,"107,956,109","1,435,500","17,028,980","2,072,624,990",93.90,6.10
300,Truro,2007,"2,106,892,071",0,"116,601,559","1,807,200","18,427,500","2,243,728,330",93.90,6.10
300,Truro,2008,"2,113,614,829",0,"113,980,681","1,796,500","21,102,340","2,250,494,350",93.92,6.08
300,Truro,2009,"2,103,960,398",0,"110,536,832","1,789,800","23,326,880","2,239,613,910",93.94,6.06
300,Truro,2010,"2,015,473,602",0,"103,854,678","1,782,600","23,706,430","2,144,817,310",93.97,6.03
300,Truro,2011,"1,878,696,039",0,"99,115,771","1,685,200","24,836,500","2,004,333,510",93.73,6.27
300,Truro,2012,"1,865,983,939",0,"98,495,361","1,679,400","24,158,860","1,990,317,560",93.75,6.25
300,Truro,2013,"1,881,736,603",0,"102,319,287","1,633,300","24,283,230","2,009,972,420",93.62,6.38
300,Truro,2014,"1,861,843,368",0,"95,800,672","1,613,100","24,512,890","1,983,770,030",93.85,6.15
300,Truro,2015,"1,910,660,179",0,"91,016,641","1,619,500","24,821,780","2,028,118,100",94.21,5.79
300,Truro,2016,"1,964,578,246",0,"92,311,024","1,638,300","25,672,860","2,084,200,430",94.26,5.74
300,Truro,2017,"2,000,407,581",0,"94,915,609","1,678,600","26,362,270","2,123,364,060",94.21,5.79
301,Tyngsborough,2003,"781,759,045",0,"75,057,896","44,973,580","18,334,660","920,125,181",84.96,15.04
301,Tyngsborough,2004,"1,064,712,375",0,"85,365,640","52,807,890","19,846,079","1,222,731,984",87.08,12.92
301,Tyngsborough,2005,"1,179,713,900",0,"86,682,255","52,642,890","20,303,427","1,339,342,472",88.08,11.92
301,Tyngsborough,2006,"1,276,547,405",0,"88,479,931","53,447,390","22,638,354","1,441,113,080",88.58,11.42
301,Tyngsborough,2007,"1,348,191,440",0,"106,527,515","60,755,685","26,970,047","1,542,444,687",87.41,12.59
301,Tyngsborough,2008,"1,337,928,990",0,"105,974,166","60,907,685","27,063,470","1,531,874,311",87.34,12.66
301,Tyngsborough,2009,"1,284,785,445",0,"109,078,857","62,344,385","31,913,550","1,488,122,237",86.34,13.66
301,Tyngsborough,2010,"1,187,023,145",0,"102,379,560","55,968,305","42,009,313","1,387,380,323",85.56,14.44
301,Tyngsborough,2011,"1,182,154,705",0,"102,540,413","54,972,005","39,838,981","1,379,506,104",85.69,14.31
301,Tyngsborough,2012,"1,184,594,680",0,"102,457,564","54,768,105","40,034,431","1,381,854,780",85.72,14.28
301,Tyngsborough,2013,"1,171,902,140",0,"101,051,779","51,961,105","38,939,717","1,363,854,741",85.93,14.07
301,Tyngsborough,2014,"1,168,702,005",0,"103,370,375","46,708,900","35,980,944","1,354,762,224",86.27,13.73
301,Tyngsborough,2015,"1,204,107,730",0,"100,307,541","47,733,200","34,079,589","1,386,228,060",86.86,13.14
301,Tyngsborough,2016,"1,239,610,680",0,"101,663,850","48,994,800","34,333,455","1,424,602,785",87.01,12.99
301,Tyngsborough,2017,"1,312,971,720",0,"108,472,606","50,018,200","34,731,816","1,506,194,342",87.17,12.83
302,Tyringham,2003,"79,407,364",0,"1,201,350",0,"8,125,023","88,733,737",89.49,10.51
302,Tyringham,2004,"81,146,544",0,"1,217,240",0,"8,215,660","90,579,444",89.59,10.41
302,Tyringham,2005,"127,831,550",0,"1,092,210",0,"7,699,400","136,623,160",93.57,6.43
302,Tyringham,2006,"136,623,800",0,"1,153,740",0,"7,763,100","145,540,640",93.87,6.13
302,Tyringham,2007,"137,689,800",0,"1,163,050",0,"7,936,670","146,789,520",93.80,6.20
302,Tyringham,2008,"173,895,060",0,"1,407,410",0,"8,501,140","183,803,610",94.61,5.39
302,Tyringham,2009,"175,780,600",0,"1,446,980",0,"8,531,850","185,759,430",94.63,5.37
302,Tyringham,2010,"176,718,970",0,"1,445,010",0,"8,355,810","186,519,790",94.75,5.25
302,Tyringham,2011,"173,528,640",0,"1,146,180",0,"8,574,000","183,248,820",94.70,5.30
302,Tyringham,2012,"174,571,240",0,"1,002,960",0,"8,828,580","184,402,780",94.67,5.33
302,Tyringham,2013,"176,036,570",0,"650,580",0,"11,811,890","188,499,040",93.39,6.61
302,Tyringham,2014,"177,858,270",0,"696,020","14,800","12,391,340","190,960,430",93.14,6.86
302,Tyringham,2015,"175,561,070",0,"769,490","15,100","13,606,490","189,952,150",92.42,7.58
302,Tyringham,2016,"177,724,820",0,"1,239,270","15,400","13,855,060","192,834,550",92.16,7.84
302,Tyringham,2017,"178,026,210",0,"518,610","15,700","14,022,160","192,582,680",92.44,7.56
303,Upton,2003,"615,257,400",0,"17,361,100","5,188,200","16,544,500","654,351,200",94.03,5.97
303,Upton,2004,"625,852,400",0,"17,324,800","5,188,200","17,146,700","665,512,100",94.04,5.96
303,Upton,2005,"974,357,300",0,"20,710,000","7,794,400","20,919,000","1,023,780,700",95.17,4.83
303,Upton,2006,"992,002,500",0,"20,745,000","7,794,400","21,467,800","1,042,009,700",95.20,4.80
303,Upton,2007,"1,006,623,703",0,"21,706,997","8,486,200","21,543,400","1,058,360,300",95.11,4.89
303,Upton,2008,"1,113,790,769",0,"23,310,031","9,147,000","23,808,000","1,170,055,800",95.19,4.81
303,Upton,2009,"984,960,709",0,"23,285,491","8,844,100","27,021,500","1,044,111,800",94.33,5.67
303,Upton,2010,"994,087,381",0,"23,520,019","8,890,800","26,860,170","1,053,358,370",94.37,5.63
303,Upton,2011,"943,043,477",0,"24,499,835","8,031,126","25,003,610","1,000,578,048",94.25,5.75
303,Upton,2012,"947,616,292",0,"25,047,695","8,214,040","25,314,320","1,006,192,347",94.18,5.82
303,Upton,2013,"879,607,212",0,"23,479,285","7,368,994","28,017,230","938,472,721",93.73,6.27
303,Upton,2014,"898,784,541",0,"21,554,453","10,305,342","26,813,680","957,458,016",93.87,6.13
303,Upton,2015,"925,947,314",0,"21,638,271","10,330,121","27,720,270","985,635,976",93.94,6.06
303,Upton,2016,"944,374,661",0,"21,554,475","10,322,242","27,247,840","1,003,499,218",94.11,5.89
303,Upton,2017,"1,006,470,701",0,"22,307,386","9,849,642","27,523,700","1,066,151,429",94.40,5.60
304,Uxbridge,2003,"681,813,830",0,"46,524,040","29,844,860","28,608,165","786,790,895",86.66,13.34
304,Uxbridge,2004,"1,043,796,900",0,"58,902,070","39,690,730","36,770,831","1,179,160,531",88.52,11.48
304,Uxbridge,2005,"1,194,224,418",0,"60,061,108","40,958,104","39,965,850","1,335,209,480",89.44,10.56
304,Uxbridge,2006,"1,362,745,171",0,"70,768,338","50,574,929","39,184,689","1,523,273,127",89.46,10.54
304,Uxbridge,2007,"1,462,078,071",0,"80,716,721","79,066,561","41,906,050","1,663,767,403",87.88,12.12
304,Uxbridge,2008,"1,507,167,200",0,"85,439,000","78,031,000","43,340,900","1,713,978,100",87.93,12.07
304,Uxbridge,2009,"1,450,221,392",0,"82,143,590","79,710,000","53,068,930","1,665,143,912",87.09,12.91
304,Uxbridge,2010,"1,379,953,527",0,"79,370,913","76,798,100","52,933,480","1,589,056,020",86.84,13.16
304,Uxbridge,2011,"1,296,090,153",0,"77,956,188","76,562,827","55,774,230","1,506,383,398",86.04,13.96
304,Uxbridge,2012,"1,296,059,951",0,"78,690,908","78,608,407","55,769,290","1,509,128,556",85.88,14.12
304,Uxbridge,2013,"1,233,205,939",0,"79,356,561","75,574,332","56,874,630","1,445,011,462",85.34,14.66
304,Uxbridge,2014,"1,192,346,552",0,"82,450,057","76,837,416","51,498,716","1,403,132,741",84.98,15.02
304,Uxbridge,2015,"1,225,579,043",0,"80,433,647","79,650,816","58,147,090","1,443,810,596",84.89,15.11
304,Uxbridge,2016,"1,258,761,899",0,"81,613,110","90,262,847","62,830,890","1,493,468,746",84.28,15.72
304,Uxbridge,2017,"1,321,045,277",0,"85,506,881","94,643,823","101,397,730","1,602,593,711",82.43,17.57
305,Wakefield,2003,"2,195,660,124",0,"389,075,510","83,752,150","22,392,469","2,690,880,253",81.60,18.40
305,Wakefield,2004,"2,193,571,777",0,"414,593,457","83,610,350","33,162,158","2,724,937,742",80.50,19.50
305,Wakefield,2005,"3,071,779,556",0,"414,574,414","87,444,700","31,838,801","3,605,637,471",85.19,14.81
305,Wakefield,2006,"3,256,720,099",0,"398,858,821","84,018,100","27,545,059","3,767,142,079",86.45,13.55
305,Wakefield,2007,"3,348,993,618",0,"420,165,752","82,348,500","24,727,879","3,876,235,749",86.40,13.60
305,Wakefield,2008,"3,418,371,473",0,"446,385,529","92,019,000","27,361,102","3,984,137,104",85.80,14.20
305,Wakefield,2009,"3,228,407,693",0,"439,190,966","92,325,000","41,519,552","3,801,443,211",84.93,15.07
305,Wakefield,2010,"3,213,453,608",0,"434,929,359","91,946,400","44,752,783","3,785,082,150",84.90,15.10
305,Wakefield,2011,"3,223,662,519",0,"389,133,383","82,355,000","131,998,520","3,827,149,422",84.23,15.77
305,Wakefield,2012,"3,238,660,039",0,"390,314,263","81,848,900","127,057,538","3,837,880,740",84.39,15.61
305,Wakefield,2013,"3,235,460,354",0,"383,778,848","78,447,300","136,075,626","3,833,762,128",84.39,15.61
305,Wakefield,2014,"3,277,846,020",0,"401,004,932","77,403,150","142,671,740","3,898,925,842",84.07,15.93
305,Wakefield,2015,"3,406,242,654",0,"382,871,274","78,644,200","144,074,860","4,011,832,988",84.90,15.10
305,Wakefield,2016,"3,599,346,780",0,"392,175,181","80,268,650","134,654,820","4,206,445,431",85.57,14.43
305,Wakefield,2017,"3,890,589,685",0,"411,830,567","83,798,450","133,603,670","4,519,822,372",86.08,13.92
306,Wales,2003,"90,548,268",0,"1,979,720","620,300","6,262,757","99,411,045",91.08,8.92
306,Wales,2004,"92,540,965",0,"1,848,615","620,300","6,187,844","101,197,724",91.45,8.55
306,Wales,2005,"120,383,982",0,"2,473,591","882,827","6,188,194","129,928,594",92.65,7.35
306,Wales,2006,"136,696,758",0,"2,797,485","990,242","6,523,397","147,007,882",92.99,7.01
306,Wales,2007,"152,053,205",0,"2,707,081","1,058,554","6,627,147","162,445,987",93.60,6.40
306,Wales,2008,"161,574,310",0,"2,898,940","916,580","6,646,019","172,035,849",93.92,6.08
306,Wales,2009,"163,516,560",0,"2,929,990","916,580","7,529,289","174,892,419",93.50,6.50
306,Wales,2010,"157,896,465",0,"2,840,035","890,900","7,733,218","169,360,618",93.23,6.77
306,Wales,2011,"159,655,480",0,"3,129,820","902,020","7,910,777","171,598,097",93.04,6.96
306,Wales,2012,"153,110,015",0,"3,017,245","878,210","7,608,329","164,613,799",93.01,6.99
306,Wales,2013,"146,538,250",0,"2,946,390","880,700","9,141,007","159,506,347",91.87,8.13
306,Wales,2014,"144,047,120",0,"2,989,810","877,230","9,150,036","157,064,196",91.71,8.29
306,Wales,2015,"144,184,620",0,"2,957,180","877,230","9,741,910","157,760,940",91.39,8.61
306,Wales,2016,"143,420,620",0,"2,954,210","722,930","9,602,626","156,700,386",91.53,8.47
306,Wales,2017,"146,396,295",0,"2,935,945","743,030","9,656,569","159,731,839",91.65,8.35
307,Walpole,2003,"2,113,427,331",0,"155,468,435","104,038,634","50,721,290","2,423,655,690",87.20,12.80
307,Walpole,2004,"2,149,659,850",0,"161,874,116","104,986,334","97,658,530","2,514,178,830",85.50,14.50
307,Walpole,2005,"3,011,384,995",0,"199,031,306","136,657,299","72,558,980","3,419,632,580",88.06,11.94
307,Walpole,2006,"3,225,980,733",0,"211,036,437","146,998,930","76,492,190","3,660,508,290",88.13,11.87
307,Walpole,2007,"3,439,927,753",0,"229,943,318","157,719,729","94,664,500","3,922,255,300",87.70,12.30
307,Walpole,2008,"3,454,661,858",0,"250,404,911","179,176,231","97,686,170","3,981,929,170",86.76,13.24
307,Walpole,2009,"3,338,761,245",0,"237,052,477","181,848,278","82,925,890","3,840,587,890",86.93,13.07
307,Walpole,2010,"3,164,957,070",0,"235,666,065","173,018,065","105,557,620","3,679,198,820",86.02,13.98
307,Walpole,2011,"3,073,271,828",0,"224,370,168","163,661,004","106,701,710","3,568,004,710",86.13,13.87
307,Walpole,2012,"3,085,347,715",0,"221,568,801","161,741,584","104,491,890","3,573,149,990",86.35,13.65
307,Walpole,2013,"3,082,101,915",0,"225,219,901","164,347,384","117,515,040","3,589,184,240",85.87,14.13
307,Walpole,2014,"3,106,818,129",0,"222,270,193","162,624,178","120,504,840","3,612,217,340",86.01,13.99
307,Walpole,2015,"3,272,438,634",0,"232,101,865","163,509,101","120,105,640","3,788,155,240",86.39,13.61
307,Walpole,2016,"3,446,535,596",0,"242,243,060","167,707,744","127,974,040","3,984,460,440",86.50,13.50
307,Walpole,2017,"3,617,767,615",0,"256,365,206","172,339,679","130,363,310","4,176,835,810",86.62,13.38
308,Waltham,2003,"4,925,898,587",0,"1,895,463,068","466,912,733","233,376,400","7,521,650,788",65.49,34.51
308,Waltham,2004,"5,429,509,969",0,"1,666,556,449","503,907,238","275,467,674","7,875,441,330",68.94,31.06
308,Waltham,2005,"5,487,525,201",0,"1,550,274,117","487,910,338","285,014,010","7,810,723,666",70.26,29.74
308,Waltham,2006,"5,943,352,380",0,"1,592,360,048","500,429,864","280,132,600","8,316,274,892",71.47,28.53
308,Waltham,2007,"6,313,415,259",0,"1,904,693,049","556,350,782","268,794,020","9,043,253,110",69.81,30.19
308,Waltham,2008,"6,252,981,375",0,"1,976,938,538","522,963,697","256,840,580","9,009,724,190",69.40,30.60
308,Waltham,2009,"6,122,890,011",0,"2,008,953,904","526,041,471","263,231,090","8,921,116,476",68.63,31.37
308,Waltham,2010,"5,795,080,312",0,"2,026,368,766","464,727,284","256,463,760","8,542,640,122",67.84,32.16
308,Waltham,2011,"5,635,369,835",0,"2,045,047,523","440,775,576","271,782,840","8,392,975,774",67.14,32.86
308,Waltham,2012,"5,650,931,885",0,"2,024,520,793","469,845,956","297,481,600","8,442,780,234",66.93,33.07
308,Waltham,2013,"5,697,874,745",0,"2,054,231,833","462,439,256","317,744,640","8,532,290,474",66.78,33.22
308,Waltham,2014,"5,772,320,361",0,"2,127,776,189","461,112,274","336,977,250","8,698,186,074",66.36,33.64
308,Waltham,2015,"5,900,062,585",0,"2,220,696,817","471,070,238","380,479,990","8,972,309,630",65.76,34.24
308,Waltham,2016,"6,546,761,667",0,"2,429,262,190","514,728,349","455,541,880","9,946,294,086",65.82,34.18
308,Waltham,2017,"6,891,358,240",0,"2,578,505,792","528,610,108","494,998,700","10,493,472,840",65.67,34.33
309,Ware,2003,"392,120,308",0,"46,427,422","18,191,230","13,180,201","469,919,161",83.44,16.56
309,Ware,2004,"399,575,278",0,"46,263,473","18,163,730","19,574,610","483,577,091",82.63,17.37
309,Ware,2005,"500,242,202",0,"47,175,774","18,787,060","13,576,320","579,781,356",86.28,13.72
309,Ware,2006,"592,068,601",0,"50,822,160","20,482,750","19,266,670","682,640,181",86.73,13.27
309,Ware,2007,"656,487,817",0,"53,556,466","21,963,035","20,315,590","752,322,908",87.26,12.74
309,Ware,2008,"687,222,274",0,"56,714,340","24,699,240","21,309,990","789,945,844",87.00,13.00
309,Ware,2009,"690,782,425",0,"59,992,456","25,050,760","27,306,290","803,131,931",86.01,13.99
309,Ware,2010,"668,418,044",0,"60,440,547","25,313,960","27,147,660","781,320,211",85.55,14.45
309,Ware,2011,"668,084,141",0,"60,313,680","25,543,610","27,773,360","781,714,791",85.46,14.54
309,Ware,2012,"644,361,023",0,"58,968,431","24,857,001","23,282,328","751,468,783",85.75,14.25
309,Ware,2013,"616,475,309",0,"59,741,283","24,970,001","22,590,042","723,776,635",85.17,14.83
309,Ware,2014,"603,669,134",0,"59,755,992","25,888,100","21,086,035","710,399,261",84.98,15.02
309,Ware,2015,"574,185,388",0,"60,257,764","24,931,075","21,084,270","680,458,497",84.38,15.62
309,Ware,2016,"573,407,228",0,"68,491,375","24,982,875","20,214,258","687,095,736",83.45,16.55
309,Ware,2017,"574,254,208",0,"70,352,721","24,514,000","19,769,701","688,890,630",83.36,16.64
310,Wareham,2003,"1,896,372,582",0,"205,358,298","46,341,020","44,911,577","2,192,983,477",86.47,13.53
310,Wareham,2004,"1,926,917,362",0,"210,317,918","47,539,720","54,513,900","2,239,288,900",86.05,13.95
310,Wareham,2005,"2,602,381,203",0,"239,034,637","54,432,860","56,881,800","2,952,730,500",88.13,11.87
310,Wareham,2006,"3,312,649,160",0,"276,697,140","56,978,400","65,340,400","3,711,665,100",89.25,10.75
310,Wareham,2007,"3,436,092,500",0,"282,958,100","58,661,500","68,026,100","3,845,738,200",89.35,10.65
310,Wareham,2008,"3,437,429,055",0,"349,390,045","64,189,010","77,799,000","3,928,807,110",87.49,12.51
310,Wareham,2009,"3,276,622,415",0,"416,833,485","69,909,610","97,813,710","3,861,179,220",84.86,15.14
310,Wareham,2010,"3,083,877,503",0,"404,166,197","67,324,310","108,737,680","3,664,105,690",84.16,15.84
310,Wareham,2011,"2,870,869,211",0,"393,713,729","66,128,310","113,339,660","3,444,050,910",83.36,16.64
310,Wareham,2012,"2,804,016,318",0,"389,631,822","65,235,610","109,974,590","3,368,858,340",83.23,16.77
310,Wareham,2013,"2,555,537,288",0,"384,426,652","65,155,310","111,450,890","3,116,570,140",82.00,18.00
310,Wareham,2014,"2,564,930,364",0,"387,539,876","67,705,310","126,046,660","3,146,222,210",81.52,18.48
