"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Hopedale","Worcester","MA",2012,579430550,0,35030175,25685830,15562590,655709145,88.37,11.63,633723299,0,38312509,28092597,17020808,717149212,88.37,0,5.34,3.92,2.37,-2,717.15,633.72,0,38.31,28.09,17.02
"Hopedale","Worcester","MA",2013,565800561,0,35037837,25839840,15295460,641973698,88.13,11.87,609882860,0,37767683,27853057,16487150,691990751,88.13,0,5.46,4.03,2.38,-5.4,691.99,609.88,0,37.77,27.85,16.49
"Hopedale","Worcester","MA",2014,567686716,0,37339373,25777140,14187010,644990239,88.01,11.99,602147997,0,39606050,27341935,15048229,684144211,88.01,0,5.79,4,2.2,-6.5,684.14,602.15,0,39.61,27.34,15.05
"Hopedale","Worcester","MA",2015,570950016,0,36394501,25890940,15420600,648656057,88.02,11.98,604891403,0,38558053,27430084,16337312,687216852,88.02,0,5.61,3.99,2.38,-6.1,687.22,604.89,0,38.56,27.43,16.34
"Hopedale","Worcester","MA",2016,594947762,0,36289784,26156500,17275510,674669556,88.18,11.82,622463293,0,37968138,27366203,18074479,705872113,88.18,0,5.38,3.88,2.56,-3.5,705.87,622.46,0,37.97,27.37,18.07
"Hopedale","Worcester","MA",2017,604390243,0,37062205,28125400,18601960,688179808,87.82,12.18,619152337,0,37967441,28812356,19056309,704988443,87.82,0,5.39,4.09,2.7,-3.6,704.99,619.15,0,37.97,28.81,19.06
"Hopedale","Worcester","MA",2018,639422395,0,39546166,28745300,16369380,724083241,88.31,11.69,639422395,0,39546166,28745300,16369380,724083241,88.31,0,5.46,3.97,2.26,-1,724.08,639.42,0,39.55,28.75,16.37
"Hubbardston","Worcester","MA",2003,223780200,0,6331700,2289300,4342239,236743439,94.52,5.48,305395515,0,8640947,3124235,5925905,323086602,94.52,0,2.67,0.97,1.83,0,323.09,305.4,0,8.64,3.12,5.93
"Hubbardston","Worcester","MA",2004,332055145,0,7597009,2391100,5141942,347185196,95.64,4.36,441404824,0,10098794,3178517,6835244,461517380,95.64,0,2.19,0.69,1.48,42.8,461.52,441.4,0,10.1,3.18,6.84
"Hubbardston","Worcester","MA",2005,376757495,0,8126773,2419500,4885919,392189687,96.07,3.93,484415997,0,10448999,3110872,6282071,504257940,96.07,0,2.07,0.62,1.25,56.1,504.26,484.42,0,10.45,3.11,6.28
"Hubbardston","Worcester","MA",2006,400133365,0,8162297,4587600,7106420,419989682,95.27,4.73,498394290,0,10166716,5714179,8851547,523126732,95.27,0,1.94,1.09,1.69,61.9,523.13,498.39,0,10.17,5.71,8.85
"Hubbardston","Worcester","MA",2007,467270973,0,9433467,5470300,6460534,488635274,95.63,4.37,565900841,0,11424649,6624951,7824200,591774642,95.63,0,1.93,1.12,1.32,83.2,591.77,565.9,0,11.42,6.62,7.82
"Hubbardston","Worcester","MA",2008,487446109,0,14932842,6205700,7516113,516100764,94.45,5.55,568506384,0,17416112,7237682,8766012,601926190,94.45,0,2.89,1.2,1.46,86.3,601.93,568.51,0,17.42,7.24,8.77
"Hubbardston","Worcester","MA",2009,488663414,0,16255946,18803700,9647903,533370963,91.62,8.38,571961032,0,19026936,22008981,11292486,624289434,91.62,0,3.05,3.53,1.81,93.2,624.29,571.96,0,19.03,22.01,11.29
"Hubbardston","Worcester","MA",2010,449152840,0,16800110,15471400,10082343,491506693,91.38,8.62,517231455,0,19346522,17816418,11610535,566004931,91.38,0,3.42,3.15,2.05,75.2,566,517.23,0,19.35,17.82,11.61
"Hubbardston","Worcester","MA",2011,419334992,0,15953823,7178900,9405584,451873299,92.8,7.2,468117809,0,17809791,8014048,10499771,504441420,92.8,0,3.53,1.59,2.08,56.1,504.44,468.12,0,17.81,8.01,10.5
"Hubbardston","Worcester","MA",2012,403182450,0,14985304,6779900,9127483,434075137,92.88,7.12,440960720,0,16389430,7415178,9982730,474748057,92.88,0,3.45,1.56,2.1,46.9,474.75,440.96,0,16.39,7.42,9.98
"Hubbardston","Worcester","MA",2013,389645031,0,14903543,5570000,7360822,417479396,93.33,6.67,420002811,0,16064699,6003966,7934314,450005789,93.33,0,3.57,1.33,1.76,39.3,450.01,420,0,16.06,6,7.93
"Hubbardston","Worcester","MA",2014,382847638,0,9340355,5027700,6890203,404105896,94.74,5.26,406088309,0,9907359,5332905,7308471,428637044,94.74,0,2.31,1.24,1.71,32.7,428.64,406.09,0,9.91,5.33,7.31
"Hubbardston","Worcester","MA",2015,385235370,0,9220106,5248900,10720738,410425114,93.86,6.14,408136539,0,9768216,5560932,11358056,434823743,93.86,0,2.25,1.28,2.61,34.6,434.82,408.14,0,9.77,5.56,11.36
"Hubbardston","Worcester","MA",2016,369585580,0,9608195,5155600,11213690,395563065,93.43,6.57,386678415,0,10052561,5394040,11732308,413857323,93.43,0,2.43,1.3,2.83,28.1,413.86,386.68,0,10.05,5.39,11.73
"Hubbardston","Worcester","MA",2017,420110471,0,9779618,5503600,10246385,445640074,94.27,5.73,430371573,0,10018483,5638024,10496651,456524731,94.27,0,2.19,1.23,2.3,41.3,456.52,430.37,0,10.02,5.64,10.5
"Hubbardston","Worcester","MA",2018,419503680,0,10545919,5432600,12170255,447652454,93.71,6.29,419503680,0,10545919,5432600,12170255,447652454,93.71,0,2.36,1.21,2.72,38.6,447.65,419.5,0,10.55,5.43,12.17
"Lancaster","Worcester","MA",2003,464737500,2444700,30339700,22295400,15246100,535063400,87.31,12.69,634232823,3336311,41404951,30426799,20806535,730207419,86.86,0.46,5.67,4.17,2.85,0,730.21,634.23,3.34,41.4,30.43,20.81
"Lancaster","Worcester","MA",2004,484166800,2191500,30051600,24753500,14868500,556031900,87.47,12.53,643608643,2913187,39947947,32905120,19764873,739139769,87.08,0.39,5.4,4.45,2.67,1.2,739.14,643.61,2.91,39.95,32.91,19.76
"Lancaster","Worcester","MA",2005,626614800,2543800,36348000,22851300,14569100,702927000,89.51,10.49,805670059,3270691,46734446,29381062,18732222,903788480,89.14,0.36,5.17,3.25,2.07,23.8,903.79,805.67,3.27,46.73,29.38,18.73
"Lancaster","Worcester","MA",2006,721373400,2631800,44970600,23464800,14678200,807118800,89.7,10.3,898521381,3278092,56014050,29227061,18282732,1005323316,89.38,0.33,5.57,2.91,1.82,37.7,1005.32,898.52,3.28,56.01,29.23,18.28
"Lancaster","Worcester","MA",2007,758914900,2653400,43175700,22567600,15398900,842710500,90.37,9.63,919103914,3213470,52289071,27331087,18649244,1020586787,90.06,0.31,5.12,2.68,1.83,39.8,1020.59,919.1,3.21,52.29,27.33,18.65
"Lancaster","Worcester","MA",2008,795728702,0,50911318,26385200,15880520,888905740,89.52,10.48,928055100,0,59377660,30772950,18521385,1036727095,89.52,0,5.73,2.97,1.79,42,1036.73,928.06,0,59.38,30.77,18.52
"Lancaster","Worcester","MA",2009,754207905,0,52492499,29466600,17966385,854133389,88.3,11.7,882770265,0,61440376,34489480,21028937,999729058,88.3,0,6.15,3.45,2.1,36.9,999.73,882.77,0,61.44,34.49,21.03
"Lancaster","Worcester","MA",2010,728730268,0,48342457,29707100,19246525,826026350,88.22,11.78,839184757,0,55669779,34209839,22163743,951228119,88.22,0,5.85,3.6,2.33,30.3,951.23,839.18,0,55.67,34.21,22.16
"Lancaster","Worcester","MA",2011,707769379,0,50233101,27859300,19549269,805411049,87.88,12.12,790106853,0,56076907,31100277,21823509,899107546,87.88,0,6.24,3.46,2.43,23.1,899.11,790.11,0,56.08,31.1,21.82
"Lancaster","Worcester","MA",2012,687616095,0,50696312,31911400,18386051,788609858,87.19,12.81,752045849,0,55446566,34901504,20108827,862502747,87.19,0,6.43,4.05,2.33,18.1,862.5,752.05,0,55.45,34.9,20.11
"Lancaster","Worcester","MA",2013,651079257,0,50834103,32650000,19695820,754259180,86.32,13.68,701805737,0,54794658,35193806,21230348,813024549,86.32,0,6.74,4.33,2.61,11.3,813.02,701.81,0,54.79,35.19,21.23
"Lancaster","Worcester","MA",2014,682416466,0,53058979,33079900,19300868,787856213,86.62,13.38,723842388,0,56279911,35088007,20472522,835682828,86.62,0,6.73,4.2,2.45,14.4,835.68,723.84,0,56.28,35.09,20.47
"Lancaster","Worcester","MA",2015,707143982,0,62653269,35260056,23455728,828513035,85.35,14.65,749181721,0,66377831,37356168,24850106,877765826,85.35,0,7.56,4.26,2.83,20.2,877.77,749.18,0,66.38,37.36,24.85
"Lancaster","Worcester","MA",2016,717015221,0,63977098,35282244,25000400,841274963,85.23,14.77,750176208,0,66935952,36914000,26156635,880182795,85.23,0,7.6,4.19,2.97,20.5,880.18,750.18,0,66.94,36.91,26.16
"Lancaster","Worcester","MA",2017,741483079,0,64979425,37538944,25353851,869355299,85.29,14.71,759593634,0,66566533,38455824,25973113,890589104,85.29,0,7.47,4.32,2.92,22,890.59,759.59,0,66.57,38.46,25.97
"Lancaster","Worcester","MA",2018,769256615,0,63819820,35844644,27158620,896079699,85.85,14.15,769256615,0,63819820,35844644,27158620,896079699,85.85,0,7.12,4,3.03,22.7,896.08,769.26,0,63.82,35.84,27.16
"Leicester","Worcester","MA",2003,485070453,0,25621000,14399458,12345840,537436751,90.26,9.74,661981447,0,34965285,19651113,16848515,733446360,90.26,0,4.77,2.68,2.3,0,733.45,661.98,0,34.97,19.65,16.85
"Leicester","Worcester","MA",2004,542529462,0,28485817,16333000,13256670,600604949,90.33,9.67,721190818,0,37866533,21711650,17622248,798391249,90.33,0,4.74,2.72,2.21,8.9,798.39,721.19,0,37.87,21.71,17.62
"Leicester","Worcester","MA",2005,768297559,0,33444250,18867916,12439700,833049425,92.23,7.77,987838685,0,43000949,24259425,15994346,1071093405,92.23,0,4.01,2.26,1.49,46,1071.09,987.84,0,43,24.26,15.99
"Leicester","Worcester","MA",2006,889528457,0,35693977,18842544,12991210,957056188,92.94,7.06,1107970348,0,44459363,23469716,16181467,1192080894,92.94,0,3.73,1.97,1.36,62.5,1192.08,1107.97,0,44.46,23.47,16.18
"Leicester","Worcester","MA",2007,1002800766,0,44317328,19523784,12364740,1079006618,92.94,7.06,1214468327,0,53671669,23644794,14974645,1306759435,92.94,0,4.11,1.81,1.15,78.2,1306.76,1214.47,0,53.67,23.64,14.97
"Leicester","Worcester","MA",2008,1032200146,0,57856013,21066522,13669800,1124792481,91.77,8.23,1203850769,0,67477229,24569798,15943031,1311840827,91.77,0,5.14,1.87,1.22,78.9,1311.84,1203.85,0,67.48,24.57,15.94
"Leicester","Worcester","MA",2009,953491885,0,57781626,20570582,26426460,1058270553,90.1,9.9,1116024214,0,67631088,24077046,30931117,1238663465,90.1,0,5.46,1.94,2.5,68.9,1238.66,1116.02,0,67.63,24.08,30.93
"Leicester","Worcester","MA",2010,862779080,0,57884781,20811332,26870430,968345623,89.1,10.9,993551503,0,66658444,23965730,30943212,1115118889,89.1,0,5.98,2.15,2.77,52,1115.12,993.55,0,66.66,23.97,30.94
"Leicester","Worcester","MA",2011,835812615,0,56714359,19814326,27340710,939682010,88.95,11.05,933045840,0,63312154,22119401,30521358,1048998753,88.95,0,6.04,2.11,2.91,43,1049,933.05,0,63.31,22.12,30.52
"Leicester","Worcester","MA",2012,815358800,0,57638352,19343176,20686280,913026608,89.3,10.7,891758069,0,63039076,21155635,22624588,998577369,89.3,0,6.31,2.12,2.27,36.1,998.58,891.76,0,63.04,21.16,22.62
"Leicester","Worcester","MA",2013,813242840,0,57398905,19693076,21298450,911633271,89.21,10.79,876603707,0,61870933,21227391,22957842,982659872,89.21,0,6.3,2.16,2.34,34,982.66,876.6,0,61.87,21.23,22.96
"Leicester","Worcester","MA",2014,786316255,0,55764135,19540336,21788520,883409246,89.01,10.99,834049388,0,59149283,20726527,23111187,937036385,89.01,0,6.31,2.21,2.47,27.8,937.04,834.05,0,59.15,20.73,23.11
"Leicester","Worcester","MA",2015,788857355,0,56959891,19022036,23340470,888179752,88.82,11.18,835752726,0,60345998,20152843,24727996,940979563,88.82,0,6.41,2.14,2.63,28.3,940.98,835.75,0,60.35,20.15,24.73
"Leicester","Worcester","MA",2016,793433915,0,56843471,19037836,30256950,899572172,88.2,11.8,830129163,0,59472405,19918310,31656293,941176172,88.2,0,6.32,2.12,3.36,28.3,941.18,830.13,0,59.47,19.92,31.66
"Leicester","Worcester","MA",2017,806578335,0,56877550,19191984,29921310,912569179,88.39,11.61,826278827,0,58266771,19660744,30652131,934858473,88.39,0,6.23,2.1,3.28,27.5,934.86,826.28,0,58.27,19.66,30.65
"Leicester","Worcester","MA",2018,820731055,0,56241965,19134484,28224440,924331944,88.79,11.21,820731055,0,56241965,19134484,28224440,924331944,88.79,0,6.08,2.07,3.05,26,924.33,820.73,0,56.24,19.13,28.22
"Leominster","Worcester","MA",2003,2034739414,948200,280614356,193479440,51166300,2560947710,79.49,20.51,2776833207,1294020,382957767,264043705,69827261,3494955960,79.45,0.04,10.96,7.55,2,0,3494.96,2776.83,1.29,382.96,264.04,69.83
"Leominster","Worcester","MA",2004,2301877090,953200,301822370,195880350,57304500,2857837510,80.58,19.42,3059912390,1267100,401216040,260386062,76175548,3798957139,80.55,0.03,10.56,6.85,2.01,8.7,3798.96,3059.91,1.27,401.22,260.39,76.18
"Leominster","Worcester","MA",2005,2684671050,913100,309617590,202950260,57596300,3255748300,82.49,17.51,3451816146,1174018,398090856,260943323,74054450,4186078793,82.46,0.03,9.51,6.23,1.77,19.8,4186.08,3451.82,1.17,398.09,260.94,74.05
"Leominster","Worcester","MA",2006,3041527495,704100,402745720,241910385,69147700,3756035400,81,19,3788436730,877006,501648162,301316424,86128331,4678406653,80.98,0.02,10.72,6.44,1.84,33.9,4678.41,3788.44,0.88,501.65,301.32,86.13
"Leominster","Worcester","MA",2007,3166011120,795000,423923080,241885100,68566360,3901180660,81.18,18.82,3834281305,962806,513403232,292941333,83039099,4724627774,81.16,0.02,10.87,6.2,1.76,35.2,4724.63,3834.28,0.96,513.4,292.94,83.04
"Leominster","Worcester","MA",2008,3177300575,726600,445949975,240948150,78951700,3943877000,80.58,19.42,3705672543,847431,520109615,281016833,92081042,4599727462,80.56,0.02,11.31,6.11,2,31.6,4599.73,3705.67,0.85,520.11,281.02,92.08
"Leominster","Worcester","MA",2009,3069036195,503700,479316109,247835160,84320200,3881011364,79.09,20.91,3592184434,589561,561020384,290081168,98693430,4542568977,79.08,0.01,12.35,6.39,2.17,30,4542.57,3592.18,0.59,561.02,290.08,98.69
"Leominster","Worcester","MA",2010,2747259075,450700,440218038,227963690,94438200,3510329703,78.27,21.73,3163664309,519013,506942395,262516410,108752307,4042394434,78.26,0.01,12.54,6.49,2.69,15.7,4042.39,3163.66,0.52,506.94,262.52,108.75
"Leominster","Worcester","MA",2011,2563849475,423100,403825222,200890800,120506400,3289494997,77.95,22.05,2862111729,472321,450803729,224261182,134525363,3672174324,77.94,0.01,12.28,6.11,3.66,5.1,3672.17,2862.11,0.47,450.8,224.26,134.53
"Leominster","Worcester","MA",2012,2464398235,373100,387664486,193510150,133041700,3178987671,77.53,22.47,2695312803,408060,423988720,211642087,145507732,3476859400,77.52,0.01,12.19,6.09,4.19,-0.5,3476.86,2695.31,0.41,423.99,211.64,145.51
"Leominster","Worcester","MA",2013,2397729645,373100,384022926,189263900,101155900,3072545471,78.05,21.95,2584540057,402169,413942680,204009711,109037095,3311931711,78.04,0.01,12.5,6.16,3.29,-5.2,3311.93,2584.54,0.4,413.94,204.01,109.04
"Leominster","Worcester","MA",2014,2383887645,386000,382711304,174243400,120336000,3061564349,77.88,22.12,2528600952,409432,405943699,184820802,127640967,3247415851,77.87,0.01,12.5,5.69,3.93,-7.1,3247.42,2528.6,0.41,405.94,184.82,127.64
"Leominster","Worcester","MA",2015,2417174200,352800,387094493,175677875,106444600,3086743968,78.32,21.68,2560868469,373773,410106182,186121435,112772435,3270242293,78.31,0.01,12.54,5.69,3.45,-6.4,3270.24,2560.87,0.37,410.11,186.12,112.77
"Leominster","Worcester","MA",2016,2509476405,352800,389609820,178677761,131431000,3209547786,78.2,21.8,2625536304,369117,407628749,186941366,137509506,3357985042,78.19,0.01,12.14,5.57,4.1,-3.9,3357.99,2625.54,0.37,407.63,186.94,137.51
"Leominster","Worcester","MA",2017,2611716215,338400,389632070,182265120,149574850,3333526655,78.36,21.64,2675506787,346665,399148744,186716904,153228182,3414947282,78.35,0.01,11.69,5.47,4.49,-2.3,3414.95,2675.51,0.35,399.15,186.72,153.23
"Leominster","Worcester","MA",2018,2816459859,344400,400308603,188074078,154723100,3559910040,79.13,20.87,2816459859,344400,400308603,188074078,154723100,3559910040,79.12,0.01,11.24,5.28,4.35,1.9,3559.91,2816.46,0.34,400.31,188.07,154.72
"Lunenburg","Worcester","MA",2003,841292300,135100,52514100,15996300,14849700,924787500,90.99,9.01,1148121661,184373,71666620,21830342,20265563,1262068558,90.97,0.01,5.68,1.73,1.61,0,1262.07,1148.12,0.18,71.67,21.83,20.27
"Lunenburg","Worcester","MA",2004,908570200,139600,54756700,16373400,16455400,996295300,91.21,8.79,1207773093,185572,72788728,21765354,21874357,1324387104,91.19,0.01,5.5,1.64,1.65,4.9,1324.39,1207.77,0.19,72.79,21.77,21.87
"Lunenburg","Worcester","MA",2005,1014814200,165300,55942900,17232000,15868000,1104022400,91.93,8.07,1304797488,212534,71928591,22156046,20402283,1419496942,91.92,0.01,5.07,1.56,1.44,12.5,1419.5,1304.8,0.21,71.93,22.16,20.4
"Lunenburg","Worcester","MA",2006,1172156400,0,62162500,19104400,17031900,1270455200,92.26,7.74,1460003359,0,77427772,23795876,21214431,1582441438,92.26,0,4.89,1.5,1.34,25.4,1582.44,1460,0,77.43,23.8,21.21
"Lunenburg","Worcester","MA",2007,1186935300,32700,62230700,19024000,17725200,1285947900,92.3,7.7,1437469313,39602,75366131,23039517,21466571,1557381135,92.3,0,4.84,1.48,1.38,23.4,1557.38,1437.47,0.04,75.37,23.04,21.47
"Lunenburg","Worcester","MA",2008,1217975700,0,64418400,21025300,19252440,1322671840,92.08,7.92,1420520030,0,75130914,24521721,22454041,1542626706,92.08,0,4.87,1.59,1.46,22.2,1542.63,1420.52,0,75.13,24.52,22.45
"Lunenburg","Worcester","MA",2009,1177626000,0,74160900,22719700,22670064,1297176664,90.78,9.22,1378364254,0,86802375,26592502,26534406,1518293537,90.78,0,5.72,1.75,1.75,20.3,1518.29,1378.36,0,86.8,26.59,26.53
"Lunenburg","Worcester","MA",2010,1110439200,0,71405100,22444600,22985504,1227274404,90.48,9.52,1278749753,0,82228054,25846554,26469443,1413293804,90.48,0,5.82,1.83,1.87,12,1413.29,1278.75,0,82.23,25.85,26.47
"Lunenburg","Worcester","MA",2011,1000004500,0,64514700,21614900,28148789,1114282889,89.74,10.26,1116338785,0,72019938,24129443,31423444,1243911609,89.74,0,5.79,1.94,2.53,-1.4,1243.91,1116.34,0,72.02,24.13,31.42
"Lunenburg","Worcester","MA",2012,1008566509,0,63563291,20402900,28433861,1120966561,89.97,10.03,1103069376,0,69519183,22314655,31098119,1226001334,89.97,0,5.67,1.82,2.54,-2.9,1226,1103.07,0,69.52,22.31,31.1
"Lunenburg","Worcester","MA",2013,1016139357,0,65224243,20290900,29375244,1131029744,89.84,10.16,1095308171,0,70305953,21871792,31663910,1219149826,89.84,0,5.77,1.79,2.6,-3.4,1219.15,1095.31,0,70.31,21.87,31.66
"Lunenburg","Worcester","MA",2014,1013879421,0,63717379,20091700,29944552,1127633052,89.91,10.09,1075426719,0,67585327,21311362,31762329,1196085736,89.91,0,5.65,1.78,2.66,-5.2,1196.09,1075.43,0,67.59,21.31,31.76
"Lunenburg","Worcester","MA",2015,1027856023,0,65371177,20155100,33119236,1146501536,89.65,10.35,1088959199,0,69257311,21353265,35088082,1214657857,89.65,0,5.7,1.76,2.89,-3.8,1214.66,1088.96,0,69.26,21.35,35.09
"Lunenburg","Worcester","MA",2016,1079768102,0,64763998,19994000,35078223,1199604323,90.01,9.99,1129705920,0,67759246,20918696,36700543,1255084405,90.01,0,5.4,1.67,2.92,-0.6,1255.08,1129.71,0,67.76,20.92,36.7
"Lunenburg","Worcester","MA",2017,1120428704,0,62607199,20123300,36566467,1239725670,90.38,9.62,1147794919,0,64136366,20614807,37459595,1270005686,90.38,0,5.05,1.62,2.95,0.6,1270.01,1147.79,0,64.14,20.61,37.46
"Lunenburg","Worcester","MA",2018,1187963086,0,66034778,20822700,37237660,1312058224,90.54,9.46,1187963086,0,66034778,20822700,37237660,1312058224,90.54,0,5.03,1.59,2.84,4,1312.06,1187.96,0,66.03,20.82,37.24
"Mendon","Worcester","MA",2003,551608543,0,32598037,5513500,15119330,604839410,91.2,8.8,752786774,0,44486931,7524339,20633530,825431575,91.2,0,5.39,0.91,2.5,0,825.43,752.79,0,44.49,7.52,20.63
"Mendon","Worcester","MA",2004,639507241,0,35045519,5849800,17936480,698339040,91.58,8.42,850104525,0,46586422,7776208,23843175,928310330,91.58,0,5.02,0.84,2.57,12.5,928.31,850.1,0,46.59,7.78,23.84
"Mendon","Worcester","MA",2005,728612229,0,37925351,6275700,19736244,792549524,91.93,8.07,936813267,0,48762525,8068982,25375878,1019020652,91.93,0,4.79,0.79,2.49,23.5,1019.02,936.81,0,48.76,8.07,25.38
"Mendon","Worcester","MA",2006,812597327,0,41406433,6827700,19947370,880778830,92.26,7.74,1012147207,0,51574629,8504381,24845854,1097072072,92.26,0,4.7,0.78,2.26,32.9,1097.07,1012.15,0,51.57,8.5,24.85
"Mendon","Worcester","MA",2007,845510771,0,44254549,6976300,20901750,917643370,92.14,7.86,1023978129,0,53595639,8448832,25313616,1111336216,92.14,0,4.82,0.76,2.28,34.6,1111.34,1023.98,0,53.6,8.45,25.31
"Mendon","Worcester","MA",2008,830339664,0,43466656,6586800,21742840,902135960,92.04,7.96,968421722,0,50694981,7682158,25358585,1052157446,92.04,0,4.82,0.73,2.41,27.5,1052.16,968.42,0,50.69,7.68,25.36
"Mendon","Worcester","MA",2009,795695824,0,48295616,4971500,26208240,875171180,90.92,9.08,931330219,0,56528092,5818942,30675699,1024352953,90.92,0,5.52,0.57,2.99,24.1,1024.35,931.33,0,56.53,5.82,30.68
"Mendon","Worcester","MA",2010,750143270,0,47676190,4721300,26643740,829184500,90.47,9.53,863843353,0,54902525,5436913,30682162,954864953,90.47,0,5.75,0.57,3.21,15.7,954.86,863.84,0,54.9,5.44,30.68
"Mendon","Worcester","MA",2011,716377136,0,51976014,4647000,30006600,803006750,89.21,10.79,799715983,0,58022579,5187603,33497381,896423546,89.21,0,6.47,0.58,3.74,8.6,896.42,799.72,0,58.02,5.19,33.5
"Mendon","Worcester","MA",2012,712184342,0,51948538,4618700,29144060,797895640,89.26,10.74,778916146,0,56816126,5051473,31874864,872658608,89.26,0,6.51,0.58,3.65,5.7,872.66,778.92,0,56.82,5.05,31.87
"Mendon","Worcester","MA",2013,697877988,0,51695892,4556900,30630990,784761770,88.93,11.07,752250621,0,55723590,4911934,33017493,845903638,88.93,0,6.59,0.58,3.9,2.5,845.9,752.25,0,55.72,4.91,33.02
"Mendon","Worcester","MA",2014,678588246,0,52304314,4211000,33715960,768819520,88.26,11.74,719781777,0,55479434,4466628,35762679,815490518,88.26,0,6.8,0.55,4.39,-1.2,815.49,719.78,0,55.48,4.47,35.76
"Mendon","Worcester","MA",2015,711186920,0,53634040,3526200,36405090,804752250,88.37,11.63,753465000,0,56822434,3735823,38569271,852592528,88.37,0,6.66,0.44,4.52,3.3,852.59,753.47,0,56.82,3.74,38.57
